#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_100830.1-p1      -            507 8027at5820           -            404  2.5e-198  657.4  23.4   1   2   6.1e-79   1.1e-76  256.8  11.8     3   182    17   230    15   248 0.86 | transcript=PVX_100830.1 | gene=PVX_100830 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:2412994-2414836(+) | protein_length=507 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_111390.1-p1      -            629 8027at5820           -            404   2.8e-11   41.4  12.0   1   2   3.8e-08   6.8e-06   23.7   4.8   133   267   286   408   275   416 0.78 | transcript=PVX_111390.1 | gene=PVX_111390 | organism=Plasmodium_vivax_Sal-1 | gene_product=cell division cycle protein 20 homolog, putative | transcript_product=cell division cycle protein 20 homolog, putative | location=Pv_Sal1_chr06:504070-505959(-) | protein_length=629 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_111390.1-p1      -            629 8027at5820           -            404   2.8e-11   41.4  12.0   2   2   1.2e-07   2.1e-05   22.1   1.0   179   293   407   522   395   534 0.85 | transcript=PVX_111390.1 | gene=PVX_111390 | organism=Plasmodium_vivax_Sal-1 | gene_product=cell division cycle protein 20 homolog, putative | transcript_product=cell division cycle protein 20 homolog, putative | location=Pv_Sal1_chr06:504070-505959(-) | protein_length=629 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_101450.1-p1      -            558 8027at5820           -            404     6e-10   37.0   2.4   1   2   9.7e-06    0.0017   15.8   0.0   181   222    56    97    48   103 0.87 | transcript=PVX_101450.1 | gene=PVX_101450 | organism=Plasmodium_vivax_Sal-1 | gene_product=coronin, putative | transcript_product=coronin, putative | location=Pv_Sal1_chr14:2900350-2902407(+) | protein_length=558 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_101450.1-p1      -            558 8027at5820           -            404     6e-10   37.0   2.4   2   2     7e-07   0.00013   19.5   1.7   179   296   105   225    97   289 0.76 | transcript=PVX_101450.1 | gene=PVX_101450 | organism=Plasmodium_vivax_Sal-1 | gene_product=coronin, putative | transcript_product=coronin, putative | location=Pv_Sal1_chr14:2900350-2902407(+) | protein_length=558 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_083250.1-p1      -            363 8027at5820           -            404   8.7e-10   36.5   0.1   1   2   1.1e-09   1.9e-07   28.8   0.1   207   272    82   149    17   177 0.77 | transcript=PVX_083250.1 | gene=PVX_083250 | organism=Plasmodium_vivax_Sal-1 | gene_product=G-beta repeat protein, putative | transcript_product=G-beta repeat protein, putative | location=Pv_Sal1_chr12:280598-282743(+) | protein_length=363 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_083250.1-p1      -            363 8027at5820           -            404   8.7e-10   36.5   0.1   2   2     0.013       2.3    5.5   0.0   208   287   188   270   184   296 0.77 | transcript=PVX_083250.1 | gene=PVX_083250 | organism=Plasmodium_vivax_Sal-1 | gene_product=G-beta repeat protein, putative | transcript_product=G-beta repeat protein, putative | location=Pv_Sal1_chr12:280598-282743(+) | protein_length=363 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_083090.1-p1      -            644 8027at5820           -            404     9e-10   36.4  21.0   1   5       4.8   8.6e+02   -3.0   0.1   160   299    77   102    59   124 0.48 | transcript=PVX_083090.1 | gene=PVX_083090 | organism=Plasmodium_vivax_Sal-1 | gene_product=U4/U6 small nuclear ribonucleoprotein PRP4, putative | transcript_product=U4/U6 small nuclear ribonucleoprotein PRP4, putative | location=Pv_Sal1_chr12:417792-419726(-) | protein_length=644 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_083090.1-p1      -            644 8027at5820           -            404     9e-10   36.4  21.0   2   5      0.95   1.7e+02   -0.7   0.4   101   245   268   298   251   326 0.47 | transcript=PVX_083090.1 | gene=PVX_083090 | organism=Plasmodium_vivax_Sal-1 | gene_product=U4/U6 small nuclear ribonucleoprotein PRP4, putative | transcript_product=U4/U6 small nuclear ribonucleoprotein PRP4, putative | location=Pv_Sal1_chr12:417792-419726(-) | protein_length=644 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_083090.1-p1      -            644 8027at5820           -            404     9e-10   36.4  21.0   3   5   3.7e-05    0.0066   13.8   0.2   228   267   424   462   406   468 0.88 | transcript=PVX_083090.1 | gene=PVX_083090 | organism=Plasmodium_vivax_Sal-1 | gene_product=U4/U6 small nuclear ribonucleoprotein PRP4, putative | transcript_product=U4/U6 small nuclear ribonucleoprotein PRP4, putative | location=Pv_Sal1_chr12:417792-419726(-) | protein_length=644 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_083090.1-p1      -            644 8027at5820           -            404     9e-10   36.4  21.0   4   5   9.9e-09   1.8e-06   25.6   0.4   205   275   485   556   469   566 0.80 | transcript=PVX_083090.1 | gene=PVX_083090 | organism=Plasmodium_vivax_Sal-1 | gene_product=U4/U6 small nuclear ribonucleoprotein PRP4, putative | transcript_product=U4/U6 small nuclear ribonucleoprotein PRP4, putative | location=Pv_Sal1_chr12:417792-419726(-) | protein_length=644 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_083090.1-p1      -            644 8027at5820           -            404     9e-10   36.4  21.0   5   5   0.00052     0.093   10.1   0.7   206   264   573   630   557   637 0.86 | transcript=PVX_083090.1 | gene=PVX_083090 | organism=Plasmodium_vivax_Sal-1 | gene_product=U4/U6 small nuclear ribonucleoprotein PRP4, putative | transcript_product=U4/U6 small nuclear ribonucleoprotein PRP4, putative | location=Pv_Sal1_chr12:417792-419726(-) | protein_length=644 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123715.1-p1      -            430 8027at5820           -            404   1.1e-09   36.2   2.0   1   2       1.2   2.2e+02   -1.1   0.1    99   140    50    96    44   109 0.72 | transcript=PVX_123715.1 | gene=PVX_123715 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:1689797-1691089(+) | protein_length=430 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123715.1-p1      -            430 8027at5820           -            404   1.1e-09   36.2   2.0   2   2   5.9e-12   1.1e-09   36.2   2.0   188   267   287   367   268   398 0.84 | transcript=PVX_123715.1 | gene=PVX_123715 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:1689797-1691089(+) | protein_length=430 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_100955.1-p1      -            472 8027at5820           -            404   2.8e-08   31.5   5.0   1   2      0.28        50    1.1   0.1   188   242   168   221   162   227 0.75 | transcript=PVX_100955.1 | gene=PVX_100955 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:2528730-2530388(-) | protein_length=472 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_100955.1-p1      -            472 8027at5820           -            404   2.8e-08   31.5   5.0   2   2   1.6e-10   2.8e-08   31.5   5.0   191   303   216   336   198   368 0.77 | transcript=PVX_100955.1 | gene=PVX_100955 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr14:2528730-2530388(-) | protein_length=472 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_082410.1-p1      -            533 8027at5820           -            404   2.9e-08   31.5   4.2   1   3      0.28        51    1.0   0.1   206   224   276   294   264   300 0.72 | transcript=PVX_082410.1 | gene=PVX_082410 | organism=Plasmodium_vivax_Sal-1 | gene_product=chromatin assembly factor 1 P55 subunit, putative | transcript_product=chromatin assembly factor 1 P55 subunit, putative | location=Pv_Sal1_chr12:943725-945326(+) | protein_length=533 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_082410.1-p1      -            533 8027at5820           -            404   2.9e-08   31.5   4.2   2   3     0.018       3.2    5.0   0.1   212   269   313   373   306   381 0.79 | transcript=PVX_082410.1 | gene=PVX_082410 | organism=Plasmodium_vivax_Sal-1 | gene_product=chromatin assembly factor 1 P55 subunit, putative | transcript_product=chromatin assembly factor 1 P55 subunit, putative | location=Pv_Sal1_chr12:943725-945326(+) | protein_length=533 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_082410.1-p1      -            533 8027at5820           -            404   2.9e-08   31.5   4.2   3   3   2.2e-08     4e-06   24.4   0.1   187   269   381   464   373   470 0.89 | transcript=PVX_082410.1 | gene=PVX_082410 | organism=Plasmodium_vivax_Sal-1 | gene_product=chromatin assembly factor 1 P55 subunit, putative | transcript_product=chromatin assembly factor 1 P55 subunit, putative | location=Pv_Sal1_chr12:943725-945326(+) | protein_length=533 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093625.1-p1      -           1068 8027at5820           -            404   1.6e-07   29.1   1.5   1   3   9.2e-07   0.00016   19.1   0.0   207   266   423   481   397   491 0.87 | transcript=PVX_093625.1 | gene=PVX_093625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:695036-698242(+) | protein_length=1068 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093625.1-p1      -           1068 8027at5820           -            404   1.6e-07   29.1   1.5   2   3      0.41        73    0.5   0.1   185   224   558   599   550   621 0.74 | transcript=PVX_093625.1 | gene=PVX_093625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:695036-698242(+) | protein_length=1068 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_093625.1-p1      -           1068 8027at5820           -            404   1.6e-07   29.1   1.5   3   3     0.017       3.1    5.1   0.0   135   162   625   652   615   685 0.82 | transcript=PVX_093625.1 | gene=PVX_093625 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr01:695036-698242(+) | protein_length=1068 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123645.1-p1      -            612 8027at5820           -            404   7.2e-07   26.9  21.3   1   5      0.15        27    1.9   0.1    93   129    49    84    42    89 0.83 | transcript=PVX_123645.1 | gene=PVX_123645 | organism=Plasmodium_vivax_Sal-1 | gene_product=pre-mRNA splicing factor PRP17, putative | transcript_product=pre-mRNA splicing factor PRP17, putative | location=Pv_Sal1_chr14:1616515-1618353(+) | protein_length=612 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123645.1-p1      -            612 8027at5820           -            404   7.2e-07   26.9  21.3   2   5       9.6   1.7e+03   -4.0   1.0    35    69   239   273   222   284 0.66 | transcript=PVX_123645.1 | gene=PVX_123645 | organism=Plasmodium_vivax_Sal-1 | gene_product=pre-mRNA splicing factor PRP17, putative | transcript_product=pre-mRNA splicing factor PRP17, putative | location=Pv_Sal1_chr14:1616515-1618353(+) | protein_length=612 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123645.1-p1      -            612 8027at5820           -            404   7.2e-07   26.9  21.3   3   5   3.3e-08     6e-06   23.9   2.0   183   349   314   481   295   484 0.82 | transcript=PVX_123645.1 | gene=PVX_123645 | organism=Plasmodium_vivax_Sal-1 | gene_product=pre-mRNA splicing factor PRP17, putative | transcript_product=pre-mRNA splicing factor PRP17, putative | location=Pv_Sal1_chr14:1616515-1618353(+) | protein_length=612 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123645.1-p1      -            612 8027at5820           -            404   7.2e-07   26.9  21.3   4   5    0.0066       1.2    6.4   0.4   205   264   421   479   413   512 0.81 | transcript=PVX_123645.1 | gene=PVX_123645 | organism=Plasmodium_vivax_Sal-1 | gene_product=pre-mRNA splicing factor PRP17, putative | transcript_product=pre-mRNA splicing factor PRP17, putative | location=Pv_Sal1_chr14:1616515-1618353(+) | protein_length=612 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_123645.1-p1      -            612 8027at5820           -            404   7.2e-07   26.9  21.3   5   5   6.4e-05     0.011   13.1   1.0   181   263   528   611   508   612 0.90 | transcript=PVX_123645.1 | gene=PVX_123645 | organism=Plasmodium_vivax_Sal-1 | gene_product=pre-mRNA splicing factor PRP17, putative | transcript_product=pre-mRNA splicing factor PRP17, putative | location=Pv_Sal1_chr14:1616515-1618353(+) | protein_length=612 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_002830.1-p1      -           1438 8027at5820           -            404   5.5e-06   24.0   5.7   1   2    0.0022       0.4    8.0   1.6   187   293   141   255   125   262 0.67 | transcript=PVX_002830.1 | gene=PVX_002830 | organism=Plasmodium_vivax_Sal-1 | gene_product=protein transport protein SEC31, putative | transcript_product=protein transport protein SEC31, putative | location=Pv_Sal1_chr04:307397-312265(+) | protein_length=1438 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_002830.1-p1      -           1438 8027at5820           -            404   5.5e-06   24.0   5.7   2   2   3.7e-06   0.00066   17.1   0.1   213   261   263   312   253   365 0.83 | transcript=PVX_002830.1 | gene=PVX_002830 | organism=Plasmodium_vivax_Sal-1 | gene_product=protein transport protein SEC31, putative | transcript_product=protein transport protein SEC31, putative | location=Pv_Sal1_chr04:307397-312265(+) | protein_length=1438 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090905.1-p1      -            616 8027at5820           -            404   8.8e-06   23.3   6.3   1   3    0.0039       0.7    7.2   1.6   181   277   151   245   125   279 0.70 | transcript=PVX_090905.1 | gene=PVX_090905 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr09:85198-87048(-) | protein_length=616 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090905.1-p1      -            616 8027at5820           -            404   8.8e-06   23.3   6.3   2   3   0.00025     0.045   11.1   0.0   189   223   287   321   278   328 0.90 | transcript=PVX_090905.1 | gene=PVX_090905 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr09:85198-87048(-) | protein_length=616 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_090905.1-p1      -            616 8027at5820           -            404   8.8e-06   23.3   6.3   3   3     0.051       9.1    3.5   0.1   203   223   589   609   556   612 0.70 | transcript=PVX_090905.1 | gene=PVX_090905 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr09:85198-87048(-) | protein_length=616 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_084870.1-p1      -            509 8027at5820           -            404   1.4e-05   22.7   1.7   1   5      0.22        39    1.4   0.1   230   266   131   167   119   180 0.83 | transcript=PVX_084870.1 | gene=PVX_084870 | organism=Plasmodium_vivax_Sal-1 | gene_product=chromatin assembly factor 1 P55 subunit, putative | transcript_product=chromatin assembly factor 1 P55 subunit, putative | location=Pv_Sal1_chr13:743462-745566(-) | protein_length=509 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_084870.1-p1      -            509 8027at5820           -            404   1.4e-05   22.7   1.7   2   5       3.1   5.5e+02   -2.4   0.0   205   223   204   222   170   227 0.73 | transcript=PVX_084870.1 | gene=PVX_084870 | organism=Plasmodium_vivax_Sal-1 | gene_product=chromatin assembly factor 1 P55 subunit, putative | transcript_product=chromatin assembly factor 1 P55 subunit, putative | location=Pv_Sal1_chr13:743462-745566(-) | protein_length=509 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_084870.1-p1      -            509 8027at5820           -            404   1.4e-05   22.7   1.7   3   5      0.29        52    1.0   0.1   246   274   329   356   311   365 0.68 | transcript=PVX_084870.1 | gene=PVX_084870 | organism=Plasmodium_vivax_Sal-1 | gene_product=chromatin assembly factor 1 P55 subunit, putative | transcript_product=chromatin assembly factor 1 P55 subunit, putative | location=Pv_Sal1_chr13:743462-745566(-) | protein_length=509 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_084870.1-p1      -            509 8027at5820           -            404   1.4e-05   22.7   1.7   4   5   7.7e-08   1.4e-05   22.7   1.7   188   272   356   439   348   449 0.83 | transcript=PVX_084870.1 | gene=PVX_084870 | organism=Plasmodium_vivax_Sal-1 | gene_product=chromatin assembly factor 1 P55 subunit, putative | transcript_product=chromatin assembly factor 1 P55 subunit, putative | location=Pv_Sal1_chr13:743462-745566(-) | protein_length=509 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_084870.1-p1      -            509 8027at5820           -            404   1.4e-05   22.7   1.7   5   5       1.5   2.6e+02   -1.3   0.0   190   222   459   491   456   498 0.66 | transcript=PVX_084870.1 | gene=PVX_084870 | organism=Plasmodium_vivax_Sal-1 | gene_product=chromatin assembly factor 1 P55 subunit, putative | transcript_product=chromatin assembly factor 1 P55 subunit, putative | location=Pv_Sal1_chr13:743462-745566(-) | protein_length=509 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_111050.1-p1      -            706 8027at5820           -            404   1.6e-05   22.5   4.1   1   3      0.91   1.6e+02   -0.6   0.0   233   266    86   118    79   152 0.70 | transcript=PVX_111050.1 | gene=PVX_111050 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr06:758041-760161(+) | protein_length=706 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_111050.1-p1      -            706 8027at5820           -            404   1.6e-05   22.5   4.1   2   3   4.4e-06   0.00079   16.9   0.5   183   226   178   221   137   252 0.74 | transcript=PVX_111050.1 | gene=PVX_111050 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr06:758041-760161(+) | protein_length=706 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_111050.1-p1      -            706 8027at5820           -            404   1.6e-05   22.5   4.1   3   3     0.018       3.3    5.0   0.0   190   227   294   331   262   337 0.82 | transcript=PVX_111050.1 | gene=PVX_111050 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr06:758041-760161(+) | protein_length=706 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_113565.1-p1      -            361 8027at5820           -            404   0.00011   19.7   0.1   1   1   8.8e-07   0.00016   19.2   0.1   205   272   204   272   183   288 0.83 | transcript=PVX_113565.1 | gene=PVX_113565 | organism=Plasmodium_vivax_Sal-1 | gene_product=WD domain, G-beta repeat domain containing protein | transcript_product=WD domain, G-beta repeat domain containing protein | location=Pv_Sal1_chr11:1697877-1700429(+) | protein_length=361 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_000590.1-p1      -            327 8027at5820           -            404   0.00071   17.0   0.3   1   2      0.22        40    1.4   0.0   186   258     4    74     1    85 0.67 | transcript=PVX_000590.1 | gene=PVX_000590 | organism=Plasmodium_vivax_Sal-1 | gene_product=eukaryotic translation initiation factor 3 subunit 2, putative | transcript_product=eukaryotic translation initiation factor 3 subunit 2, putative | location=Pv_Sal1_chr03:448728-450117(-) | protein_length=327 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_000590.1-p1      -            327 8027at5820           -            404   0.00071   17.0   0.3   2   2    0.0001     0.018   12.4   0.1   204   264   153   212   118   220 0.87 | transcript=PVX_000590.1 | gene=PVX_000590 | organism=Plasmodium_vivax_Sal-1 | gene_product=eukaryotic translation initiation factor 3 subunit 2, putative | transcript_product=eukaryotic translation initiation factor 3 subunit 2, putative | location=Pv_Sal1_chr03:448728-450117(-) | protein_length=327 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_091450.1-p1      -            464 8027at5820           -            404    0.0067   13.8   7.9   1   4       1.9   3.5e+02   -1.7   0.0   224   278    38    94    30   114 0.65 | transcript=PVX_091450.1 | gene=PVX_091450 | organism=Plasmodium_vivax_Sal-1 | gene_product=guanine nucleotide-exchange factor SEC12, putative | transcript_product=guanine nucleotide-exchange factor SEC12, putative | location=Pv_Sal1_chr09:529466-530860(-) | protein_length=464 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_091450.1-p1      -            464 8027at5820           -            404    0.0067   13.8   7.9   2   4      0.22        40    1.4   0.0   204   224   121   141   108   146 0.80 | transcript=PVX_091450.1 | gene=PVX_091450 | organism=Plasmodium_vivax_Sal-1 | gene_product=guanine nucleotide-exchange factor SEC12, putative | transcript_product=guanine nucleotide-exchange factor SEC12, putative | location=Pv_Sal1_chr09:529466-530860(-) | protein_length=464 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_091450.1-p1      -            464 8027at5820           -            404    0.0067   13.8   7.9   3   4   4.6e-05    0.0082   13.5   0.5   187   243   209   266   191   283 0.82 | transcript=PVX_091450.1 | gene=PVX_091450 | organism=Plasmodium_vivax_Sal-1 | gene_product=guanine nucleotide-exchange factor SEC12, putative | transcript_product=guanine nucleotide-exchange factor SEC12, putative | location=Pv_Sal1_chr09:529466-530860(-) | protein_length=464 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_091450.1-p1      -            464 8027at5820           -            404    0.0067   13.8   7.9   4   4       0.3        53    1.0   0.2   206   265   337   394   308   399 0.76 | transcript=PVX_091450.1 | gene=PVX_091450 | organism=Plasmodium_vivax_Sal-1 | gene_product=guanine nucleotide-exchange factor SEC12, putative | transcript_product=guanine nucleotide-exchange factor SEC12, putative | location=Pv_Sal1_chr09:529466-530860(-) | protein_length=464 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_096225.1-p1      -            644 8027at5820           -            404     0.037   11.4   0.1   1   4       5.7     1e+03   -3.2   0.0   283   317   191   224   172   249 0.53 | transcript=PVX_096225.1 | gene=PVX_096225 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr03:680616-682550(-) | protein_length=644 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_096225.1-p1      -            644 8027at5820           -            404     0.037   11.4   0.1   2   4   0.00021     0.037   11.4   0.1   190   240   347   393   309   409 0.74 | transcript=PVX_096225.1 | gene=PVX_096225 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr03:680616-682550(-) | protein_length=644 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_096225.1-p1      -            644 8027at5820           -            404     0.037   11.4   0.1   3   4       9.4   1.7e+03   -4.0   0.0   230   244   425   439   419   443 0.82 | transcript=PVX_096225.1 | gene=PVX_096225 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr03:680616-682550(-) | protein_length=644 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_096225.1-p1      -            644 8027at5820           -            404     0.037   11.4   0.1   4   4       5.4   9.6e+02   -3.2   4.0    32    50   600   618   596   636 0.50 | transcript=PVX_096225.1 | gene=PVX_096225 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr03:680616-682550(-) | protein_length=644 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8027at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/8027at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8027at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:49:43 2026
# [ok]
