#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
PVX_118205.1-p1      -            786 7357at5820           -            357  4.5e-172  570.4  36.7   1   5   6.5e-69   1.1e-66  223.7   1.4     1   114     1   113     1   135 0.93 | transcript=PVX_118205.1 | gene=PVX_118205 | organism=Plasmodium_vivax_Sal-1 | gene_product=hypothetical protein, conserved | transcript_product=hypothetical protein, conserved | location=Pv_Sal1_chr12:2502331-2505392(-) | protein_length=786 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_091600.1-p1      -            316 7357at5820           -            357    0.0014   16.1   1.1   1   2   8.7e-06    0.0014   16.1   1.1    44   113    84   152    75   213 0.67 | transcript=PVX_091600.1 | gene=PVX_091600 | organism=Plasmodium_vivax_Sal-1 | gene_product=splicing factor U2AF small subunit, putative | transcript_product=splicing factor U2AF small subunit, putative | location=Pv_Sal1_chr09:634501-635451(-) | protein_length=316 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_091600.1-p1      -            316 7357at5820           -            357    0.0014   16.1   1.1   2   2       4.6   7.5e+02   -2.7   1.4   130   132   268   270   215   305 0.49 | transcript=PVX_091600.1 | gene=PVX_091600 | organism=Plasmodium_vivax_Sal-1 | gene_product=splicing factor U2AF small subunit, putative | transcript_product=splicing factor U2AF small subunit, putative | location=Pv_Sal1_chr09:634501-635451(-) | protein_length=316 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_091955.1-p1      -           1058 7357at5820           -            357    0.0038   14.7   0.1   1   1   2.3e-05    0.0038   14.7   0.1    32   139     8   118     4   138 0.81 | transcript=PVX_091955.1 | gene=PVX_091955 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr09:983120-986296(+) | protein_length=1058 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_116785.1-p1      -           1016 7357at5820           -            357     0.014   12.8   0.1   1   3     0.027       4.4    4.6   1.6    24   113   622   708   599   720 0.79 | transcript=PVX_116785.1 | gene=PVX_116785 | organism=Plasmodium_vivax_Sal-1 | gene_product=splicing factor 1, putative | transcript_product=splicing factor 1, putative | location=Pv_Sal1_chr12:1293026-1296231(-) | protein_length=1016 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_116785.1-p1      -           1016 7357at5820           -            357     0.014   12.8   0.1   2   3   8.7e-05     0.014   12.8   0.1    41   109   738   806   735   843 0.91 | transcript=PVX_116785.1 | gene=PVX_116785 | organism=Plasmodium_vivax_Sal-1 | gene_product=splicing factor 1, putative | transcript_product=splicing factor 1, putative | location=Pv_Sal1_chr12:1293026-1296231(-) | protein_length=1016 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_116785.1-p1      -           1016 7357at5820           -            357     0.014   12.8   0.1   3   3      0.63     1e+02    0.1   0.0    52   104   956  1004   948  1010 0.76 | transcript=PVX_116785.1 | gene=PVX_116785 | organism=Plasmodium_vivax_Sal-1 | gene_product=splicing factor 1, putative | transcript_product=splicing factor 1, putative | location=Pv_Sal1_chr12:1293026-1296231(-) | protein_length=1016 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_080385.1-p1      -            314 7357at5820           -            357     0.075   10.4   0.0   1   2   0.00046     0.075   10.4   0.0    32   118    10    93     4   104 0.87 | transcript=PVX_080385.1 | gene=PVX_080385 | organism=Plasmodium_vivax_Sal-1 | gene_product=serine/arginine-rich splicing factor 1, putative | transcript_product=serine/arginine-rich splicing factor 1, putative | location=Pv_Sal1_chr10:626300-627451(+) | protein_length=314 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_080385.1-p1      -            314 7357at5820           -            357     0.075   10.4   0.0   2   2       5.8   9.5e+02   -3.1   1.0   127   142   202   217   170   241 0.57 | transcript=PVX_080385.1 | gene=PVX_080385 | organism=Plasmodium_vivax_Sal-1 | gene_product=serine/arginine-rich splicing factor 1, putative | transcript_product=serine/arginine-rich splicing factor 1, putative | location=Pv_Sal1_chr10:626300-627451(+) | protein_length=314 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_000625.1-p1      -           1050 7357at5820           -            357       6.1    4.1  11.4   1   2       5.8   9.4e+02   -3.1   0.0    71   103   633   664   621   668 0.84 | transcript=PVX_000625.1 | gene=PVX_000625 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr03:424170-427322(+) | protein_length=1050 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
PVX_000625.1-p1      -           1050 7357at5820           -            357       6.1    4.1  11.4   2   2    0.0002     0.032   11.6   0.2    29    93   723   786   707   825 0.83 | transcript=PVX_000625.1 | gene=PVX_000625 | organism=Plasmodium_vivax_Sal-1 | gene_product=RNA-binding protein, putative | transcript_product=RNA-binding protein, putative | location=Pv_Sal1_chr03:424170-427322(+) | protein_length=1050 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7357at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/Sal-I_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/7357at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/7357at5820.hmm /v3/inputs/annotations/plasmodb-68/Sal-I.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:47:09 2026
# [ok]
