tName	tStart	tEnd	qName	qStart	qEnd	strand	score
GCA_900093555.2#1#FLZR02000004.1#0	92602	93635	GCA_900093535.1#1#FLYI01000067.1#0	7275	13413	+	1057
GCA_900093555.2#1#FLZR02000004.1#0	96405	99810	GCA_900093535.1#1#FLYI01000524.1#0	10289	17460	+	1022
GCA_900093555.2#1#FLZR02000004.1#0	100185	102533	GCA_900093535.1#1#FLYI01000524.1#0	8651	15887	+	2170
GCA_900093555.2#1#FLZR02000004.1#0	102450	103504	GCA_900093535.1#1#FLYI01000112.1#0	0	1056	+	1052
GCA_900093555.2#1#FLZR02000004.1#0	106364	108189	GCA_900093535.1#1#FLYI01000115.1#0	1423	3248	-	1821
GCA_900093555.2#1#FLZR02000004.1#0	108275	109634	GCA_900093535.1#1#FLYI01000112.1#0	5874	7233	+	1444
GCA_900093555.2#1#FLZR02000004.1#0	108275	109634	GCA_900093535.1#1#FLYI01000115.1#0	0	1359	-	1359
GCA_900093555.2#1#FLZR02000004.1#0	108275	111560	GCA_900093535.1#1#FLYI01000524.1#0	21635	24920	+	3386
GCA_900093555.2#1#FLZR02000004.1#0	110737	117588	GCA_900093535.1#1#FLYI01000028.1#0	7593	12910	-	2993
GCA_900093555.2#1#FLZR02000004.1#0	140368	144194	GCA_900093535.1#1#FLYI01000139.1#0	0	4760	-	3380
GCA_900093555.2#1#FLZR02000004.1#0	146452	147526	GCA_900093535.1#1#FLYI01000177.1#0	1763	2821	+	1020
GCA_900093555.2#1#FLZR02000004.1#0	153736	157288	GCA_900093535.1#1#FLYI01000177.1#0	9093	12630	+	3386
GCA_900093555.2#1#FLZR02000004.1#0	174145	176719	GCA_900093535.1#1#FLYI01000443.1#0	30176	32750	+	2669
GCA_900093555.2#1#FLZR02000004.1#0	176721	178279	GCA_900093535.1#1#FLYI01000443.1#0	32752	34310	+	1556
GCA_900093555.2#1#FLZR02000004.1#0	179056	180318	GCA_900093535.1#1#FLYI01000443.1#0	35097	36341	+	1138
GCA_900093555.2#1#FLZR02000004.1#0	178916	180809	GCA_900093535.1#1#FLYI01000063.1#0	12926	14801	+	1769
GCA_900093555.2#1#FLZR02000005.1#0	0	5162	GCA_900093535.1#1#FLYI01000222.1#0	257309	262492	-	3411
GCA_900093555.2#1#FLZR02000005.1#0	16115	17808	GCA_900093535.1#1#FLYI01000187.1#0	895	2588	+	1689
GCA_900093555.2#1#FLZR02000005.1#0	58922	61148	GCA_900093535.1#1#FLYI01000043.1#0	1820	4010	+	1490
GCA_900093555.2#1#FLZR02000005.1#0	63086	64583	GCA_900093535.1#1#FLYI01000043.1#0	6749	8477	+	1151
GCA_900093555.2#1#FLZR02000005.1#0	66630	68287	GCA_900093535.1#1#FLYI01000043.1#0	10596	12713	+	2171
GCA_900093555.2#1#FLZR02000005.1#0	71475	72634	GCA_900093535.1#1#LT615266.1#0	12435	13594	+	1159
GCA_900093555.2#1#FLZR02000006.1#0	72530	91704	GCA_900093535.1#1#FLYI01000520.1#0	5720	22257	-	12889
GCA_900093555.2#1#FLZR02000006.1#0	123659	128411	GCA_900093535.1#1#FLYI01000076.1#0	292	5044	-	4466
GCA_900093555.2#1#FLZR02000006.1#0	127378	132224	GCA_900093535.1#1#FLYI01000492.1#0	0	2192	-	1440
GCA_900093555.2#1#FLZR02000007.1#0	33718	38764	GCA_900093535.1#1#FLYI01000525.1#0	13165	18647	+	1212
GCA_900093555.2#1#FLZR02000007.1#0	75652	76987	GCA_900093535.1#1#FLYI01000293.1#0	96	1431	+	1266
GCA_900093555.2#1#FLZR02000007.1#0	77424	78597	GCA_900093535.1#1#FLYI01000294.1#0	873	2046	+	1096
GCA_900093555.2#1#FLZR02000007.1#0	75479	78706	GCA_900093535.1#1#FLYI01000201.1#0	13	3240	-	3081
GCA_900093555.2#1#FLZR02000007.1#0	136579	140651	GCA_900093535.1#1#FLYI01000332.1#0	14335	17460	-	3005
GCA_900093555.2#1#FLZR02000007.1#0	136527	140745	GCA_900093535.1#1#FLYI01000029.1#0	14333	14558	-	3319
GCA_900093555.2#1#FLZR02000007.1#0	140655	146195	GCA_900093535.1#1#FLYI01000332.1#0	8450	15122	-	8431
GCA_900093555.2#1#FLZR02000007.1#0	140749	146195	GCA_900093535.1#1#FLYI01000029.1#0	8448	17308	-	8205
GCA_900093555.2#1#FLZR02000008.1#0	1038	5590	GCA_900093535.1#1#FLYI01000144.1#0	23451	23453	-	3519
GCA_900093555.2#1#FLZR02000008.1#0	5599	20216	GCA_900093535.1#1#FLYI01000144.1#0	9668	23448	-	11265
GCA_900093555.2#1#FLZR02000008.1#0	19197	20415	GCA_900093535.1#1#FLYI01000190.1#0	0	1325	+	1097
GCA_900093555.2#1#FLZR02000008.1#0	20769	21792	GCA_900093535.1#1#FLYI01000190.1#0	0	1325	+	1025
GCA_900093555.2#1#FLZR02000008.1#0	20500	21899	GCA_900093535.1#1#FLYI01000144.1#0	9668	9686	-	1269
GCA_900093555.2#1#FLZR02000008.1#0	23597	33647	GCA_900093535.1#1#FLYI01000144.1#0	6233	8168	-	1561
GCA_900093555.2#1#FLZR02000008.1#0	40432	43298	GCA_900093535.1#1#LT615261.1#0	0	2829	+	2531
GCA_900093555.2#1#FLZR02000008.1#0	40432	43723	GCA_900093535.1#1#FLYI01000018.1#0	0	3254	+	2952
GCA_900093555.2#1#FLZR02000008.1#0	44546	47351	GCA_900093535.1#1#LT615261.1#0	4084	6889	+	2805
GCA_900093555.2#1#FLZR02000008.1#0	48493	49876	GCA_900093535.1#1#LT615261.1#0	8031	13169	+	1537
GCA_900093555.2#1#FLZR02000008.1#0	49860	51977	GCA_900093535.1#1#FLYI01000018.1#0	9078	13174	+	3483
GCA_900093555.2#1#FLZR02000008.1#0	57384	61389	GCA_900093535.1#1#LT615261.1#0	17010	21742	+	2942
GCA_900093555.2#1#FLZR02000008.1#0	97926	107011	GCA_900093535.1#1#FLYI01000074.1#0	689	6955	+	3861
GCA_900093555.2#1#FLZR02000008.1#0	107152	110227	GCA_900093535.1#1#FLYI01000074.1#0	7089	10169	+	2714
GCA_900093555.2#1#FLZR02000009.1#0	6814	13904	GCA_900093535.1#1#FLYI01000489.1#0	27657	34747	+	6965
GCA_900093555.2#1#FLZR02000010.1#0	24266	31262	GCA_900093535.1#1#FLYI01000492.1#0	10460	17209	+	5846
GCA_900093555.2#1#FLZR02000010.1#0	79145	81077	GCA_900093535.1#1#FLYI01000106.1#0	2253	4185	+	1928
GCA_900093555.2#1#FLZR02000010.1#0	81167	82466	GCA_900093535.1#1#FLYI01000106.1#0	4334	5633	+	1297
GCA_900093555.2#1#FLZR02000011.1#0	485	27444	GCA_900093535.1#1#LT615258.1#0	870493	897697	+	26330
GCA_900093555.2#1#FLZR02000011.1#0	28136	29293	GCA_900093535.1#1#FLYI01000227.1#0	743	1900	+	1157
GCA_900093555.2#1#FLZR02000011.1#0	29346	30823	GCA_900093535.1#1#FLYI01000227.1#0	1937	3413	+	1376
GCA_900093555.2#1#FLZR02000011.1#0	74378	76801	GCA_900093535.1#1#LT615258.1#0	901586	903994	+	2177
GCA_900093555.2#1#FLZR02000011.1#0	74240	77752	GCA_900093535.1#1#FLYI01000117.1#0	160	3655	-	3222
GCA_900093555.2#1#FLZR02000011.1#0	77075	81249	GCA_900093535.1#1#LT615258.1#0	904264	912047	+	4800
GCA_900093555.2#1#FLZR02000011.1#0	81249	82486	GCA_900093535.1#1#LT615258.1#0	905476	912873	+	1638
GCA_900093555.2#1#FLZR02000011.1#0	82952	87630	GCA_900093535.1#1#LT615258.1#0	910066	914795	+	5082
GCA_900093555.2#1#FLZR02000011.1#0	91951	93272	GCA_900093535.1#1#FLYI01000126.1#0	1123	2449	-	1257
GCA_900093555.2#1#FLZR02000011.1#0	91822	97645	GCA_900093535.1#1#LT615258.1#0	918995	927307	+	6941
GCA_900093555.2#1#FLZR02000011.1#0	97660	99350	GCA_900093535.1#1#LT615258.1#0	927322	928999	+	1558
GCA_900093555.2#1#FLZR02000011.1#0	99650	122712	GCA_900093535.1#1#LT615258.1#0	929336	950184	+	15426
GCA_900093555.2#1#FLZR02000011.1#0	132102	132919	GCA_900093535.1#1#LT615262.1#0	9760	10922	-	1159
GCA_900093555.2#1#FLZR02000013.1#0	99432	100910	GCA_900093535.1#1#FLYI01000489.1#0	8517	10003	-	1412
GCA_900093555.2#1#FLZR02000014.1#0	6318	8203	GCA_900093535.1#1#FLYI01000243.1#0	0	1885	-	1885
GCA_900093555.2#1#FLZR02000014.1#0	6750	8203	GCA_900093535.1#1#FLYI01000098.1#0	9610	11063	+	1453
GCA_900093555.2#1#FLZR02000014.1#0	9913	11052	GCA_900093535.1#1#FLYI01000383.1#0	272	1411	-	1135
GCA_900093555.2#1#FLZR02000015.1#0	60679	63230	GCA_900093535.1#1#FLYI01000003.1#0	250	2793	+	1320
GCA_900093555.2#1#FLZR02000015.1#0	60679	63593	GCA_900093535.1#1#FLYI01000515.1#0	250	3158	+	1530
GCA_900093555.2#1#FLZR02000015.1#0	65264	66763	GCA_900093535.1#1#FLYI01000003.1#0	4798	6297	+	1499
GCA_900093555.2#1#FLZR02000015.1#0	67077	74051	GCA_900093535.1#1#FLYI01000003.1#0	6613	13632	+	6599
GCA_900093555.2#1#FLZR02000016.1#0	36261	46878	GCA_900093535.1#1#FLYI01000504.1#0	18455	23668	+	3112
GCA_900093555.2#1#FLZR02000016.1#0	58896	63386	GCA_900093535.1#1#FLYI01000029.1#0	186	3693	-	5304
GCA_900093555.2#1#FLZR02000016.1#0	58896	67372	GCA_900093535.1#1#FLYI01000332.1#0	110	3695	-	5350
GCA_900093555.2#1#FLZR02000017.1#0	4880	52503	GCA_900093535.1#1#FLYI01000111.1#0	317196	365077	+	43866
GCA_900093555.2#1#FLZR02000018.1#0	10912	12482	GCA_900093535.1#1#LT615268.1#0	2491071	2492836	+	1539
GCA_900093555.2#1#FLZR02000018.1#0	69811	78447	GCA_900093535.1#1#FLYI01000333.1#0	30321	38941	+	8276
GCA_900093555.2#1#FLZR02000018.1#0	80279	82135	GCA_900093535.1#1#FLYI01000106.1#0	4943	6799	-	1854
GCA_900093555.2#1#FLZR02000018.1#0	101821	103304	GCA_900093535.1#1#FLYI01000122.1#0	430	2535	-	1597
GCA_900093555.2#1#FLZR02000018.1#0	105224	106638	GCA_900093535.1#1#FLYI01000008.1#0	14608	17488	+	1084
GCA_900093555.2#1#FLZR02000019.1#0	62459	69115	GCA_900093535.1#1#FLYI01000063.1#0	128	8554	-	3327
GCA_900093555.2#1#FLZR02000019.1#0	80787	83324	GCA_900093535.1#1#FLYI01000088.1#0	9570	12107	-	2531
GCA_900093555.2#1#FLZR02000020.1#0	12317	29064	GCA_900093535.1#1#FLYI01000088.1#0	29220	45960	-	16237
GCA_900093555.2#1#FLZR02000020.1#0	29066	33187	GCA_900093535.1#1#FLYI01000088.1#0	25097	29218	-	3098
GCA_900093555.2#1#FLZR02000021.1#0	4	9226	GCA_900093535.1#1#FLYI01000045.1#0	0	7302	+	4715
GCA_900093555.2#1#FLZR02000021.1#0	11283	15787	GCA_900093535.1#1#FLYI01000045.1#0	9393	13367	+	3873
GCA_900093555.2#1#FLZR02000023.1#0	3878	9315	GCA_900093535.1#1#FLYI01000421.1#0	333	5777	+	4592
GCA_900093555.2#1#FLZR02000023.1#0	3878	9439	GCA_900093535.1#1#FLYI01000062.1#0	333	6497	+	4676
GCA_900093555.2#1#FLZR02000023.1#0	9982	11157	GCA_900093535.1#1#FLYI01000062.1#0	7045	8186	+	1072
GCA_900093555.2#1#FLZR02000024.1#0	5464	6590	GCA_900093535.1#1#FLYI01000055.1#0	47098	48848	-	1331
GCA_900093555.2#1#FLZR02000025.1#0	5519	12288	GCA_900093535.1#1#FLYI01000310.1#0	8453	10435	+	2154
GCA_900093555.2#1#FLZR02000026.1#0	20434	21692	GCA_900093535.1#1#FLYI01000144.1#0	23458	24714	-	1002
GCA_900093555.2#1#FLZR02000026.1#0	21701	35084	GCA_900093535.1#1#FLYI01000144.1#0	9668	23448	-	11493
GCA_900093555.2#1#FLZR02000026.1#0	35886	36991	GCA_900093535.1#1#FLYI01000190.1#0	1930	3032	+	1083
GCA_900093555.2#1#FLZR02000026.1#0	37918	39557	GCA_900093535.1#1#FLYI01000144.1#0	6233	9769	-	1571
GCA_900093555.2#1#FLZR02000026.1#0	39590	45409	GCA_900093535.1#1#FLYI01000144.1#0	1907	6200	-	3121
GCA_900093555.2#1#FLZR02000026.1#0	51430	54264	GCA_900093535.1#1#LT615261.1#0	0	2829	+	2625
GCA_900093555.2#1#FLZR02000026.1#0	51430	54502	GCA_900093535.1#1#FLYI01000018.1#0	0	3070	+	2844
GCA_900093555.2#1#FLZR02000026.1#0	56444	57908	GCA_900093535.1#1#FLYI01000018.1#0	5028	6492	+	1458
GCA_900093555.2#1#FLZR02000026.1#0	59265	62349	GCA_900093535.1#1#FLYI01000018.1#0	12771	13174	+	4132
GCA_900093555.2#1#FLZR02000026.1#0	62290	62903	GCA_900093535.1#1#LT615261.1#0	11484	13635	+	1175
GCA_900093555.2#1#FLZR02000027.1#0	31202	32245	GCA_900093535.1#1#FLYI01000137.1#0	4433	5476	-	1039
GCA_900093555.2#1#FLZR02000027.1#0	38129	39140	GCA_900093535.1#1#FLYI01000125.1#0	4006	5017	+	1009
GCA_900093555.2#1#FLZR02000029.1#0	15958	25769	GCA_900093535.1#1#FLYI01000221.1#0	24377	37957	-	8308
GCA_900093555.2#1#FLZR02000029.1#0	26299	27889	GCA_900093535.1#1#FLYI01000087.1#0	5314	10113	-	1636
GCA_900093555.2#1#FLZR02000029.1#0	26299	27889	GCA_900093535.1#1#FLYI01000221.1#0	22898	27697	-	1636
GCA_900093555.2#1#FLZR02000029.1#0	28273	29195	GCA_900093535.1#1#FLYI01000087.1#0	4563	4957	-	1258
GCA_900093555.2#1#FLZR02000029.1#0	28273	29195	GCA_900093535.1#1#FLYI01000221.1#0	22147	22541	-	1258
GCA_900093555.2#1#FLZR02000029.1#0	31723	32860	GCA_900093535.1#1#FLYI01000087.1#0	3552	4689	-	1419
GCA_900093555.2#1#FLZR02000029.1#0	31723	32860	GCA_900093535.1#1#FLYI01000221.1#0	21136	22273	-	1419
GCA_900093555.2#1#FLZR02000030.1#0	30941	32983	GCA_900093535.1#1#FLYI01000483.1#0	24098	26553	-	2017
GCA_900093555.2#1#FLZR02000031.1#0	14163	19719	GCA_900093535.1#1#LT615268.1#0	2463920	2472027	+	2954
GCA_900093555.2#1#FLZR02000031.1#0	19725	43762	GCA_900093535.1#1#LT615268.1#0	2471607	2483189	+	10584
GCA_900093555.2#1#FLZR02000032.1#0	5950	7227	GCA_900093535.1#1#FLYI01000016.1#0	16818	17993	-	1012
GCA_900093555.2#1#FLZR02000032.1#0	8074	10263	GCA_900093535.1#1#FLYI01000016.1#0	13782	15971	-	2181
GCA_900093555.2#1#FLZR02000035.1#0	20001	27878	GCA_900093535.1#1#FLYI01000045.1#0	0	8821	+	4988
GCA_900093555.2#1#FLZR02000039.1#0	17156	19298	GCA_900093535.1#1#FLYI01000528.1#0	11782	13992	+	1955
GCA_900093555.2#1#FLZR02000039.1#0	21556	22702	GCA_900093535.1#1#FLYI01000511.1#0	21991	25828	+	1126
GCA_900093555.2#1#FLZR02000039.1#0	23335	24486	GCA_900093535.1#1#FLYI01000511.1#0	20977	26824	+	1406
GCA_900093555.2#1#FLZR02000039.1#0	25854	27423	GCA_900093535.1#1#FLYI01000528.1#0	15439	21877	+	2028
GCA_900093555.2#1#FLZR02000039.1#0	26302	27428	GCA_900093535.1#1#FLYI01000511.1#0	26655	27781	+	1405
GCA_900093555.2#1#FLZR02000041.1#0	5381	13871	GCA_900093535.1#1#FLYI01000063.1#0	128	8265	-	7014
GCA_900093555.2#1#FLZR02000041.1#0	14103	15399	GCA_900093535.1#1#FLYI01000260.1#0	1059	2353	-	1160
GCA_900093555.2#1#FLZR02000042.1#0	20507	23409	GCA_900093535.1#1#FLYI01000504.1#0	20023	27367	-	1587
GCA_900093555.2#1#FLZR02000042.1#0	26393	31994	GCA_900093535.1#1#FLYI01000504.1#0	18489	27331	-	2987
GCA_900093555.2#1#FLZR02000045.1#0	21448	23395	GCA_900093535.1#1#FLYI01000344.1#0	4839	6766	+	1812
GCA_900093555.2#1#FLZR02000045.1#0	26199	27881	GCA_900093535.1#1#FLYI01000080.1#0	5916	6497	-	1399
GCA_900093555.2#1#FLZR02000045.1#0	27959	29978	GCA_900093535.1#1#FLYI01000080.1#0	3538	6501	-	1646
GCA_900093555.2#1#FLZR02000046.1#0	1982	5355	GCA_900093535.1#1#FLYI01000332.1#0	14339	15150	-	1916
GCA_900093555.2#1#FLZR02000046.1#0	2000	5449	GCA_900093535.1#1#FLYI01000029.1#0	14337	15064	-	2112
GCA_900093555.2#1#FLZR02000046.1#0	5359	15734	GCA_900093535.1#1#FLYI01000332.1#0	3176	15122	-	13779
GCA_900093555.2#1#FLZR02000046.1#0	5453	15734	GCA_900093535.1#1#FLYI01000029.1#0	3174	17308	-	13553
GCA_900093555.2#1#FLZR02000046.1#0	15738	18290	GCA_900093535.1#1#FLYI01000029.1#0	3018	3747	-	1663
GCA_900093555.2#1#FLZR02000046.1#0	15738	18290	GCA_900093535.1#1#FLYI01000332.1#0	3020	3749	-	1663
GCA_900093555.2#1#FLZR02000046.1#0	19668	21954	GCA_900093535.1#1#LT615268.1#0	2463944	2466459	+	2340
GCA_900093555.2#1#FLZR02000046.1#0	22032	29556	GCA_900093535.1#1#LT615268.1#0	2466559	2472107	+	5234
GCA_900093555.2#1#FLZR02000046.1#0	29560	39009	GCA_900093535.1#1#LT615268.1#0	2471603	2480586	+	6242
GCA_900093555.2#1#FLZR02000047.1#0	0	9242	GCA_900093535.1#1#FLYI01000013.1#0	0	7821	+	5182
GCA_900093555.2#1#FLZR02000048.1#0	2	3255	GCA_900093535.1#1#FLYI01000527.1#0	23	2980	+	1482
GCA_900093555.2#1#FLZR02000049.1#0	1972	3699	GCA_900093535.1#1#FLYI01000012.1#0	978	3061	+	1007
GCA_900093555.2#1#FLZR02000049.1#0	5350	7745	GCA_900093535.1#1#FLYI01000012.1#0	4424	6833	+	1347
GCA_900093555.2#1#FLZR02000049.1#0	14080	15480	GCA_900093535.1#1#FLYI01000058.1#0	24	5968	+	1563
GCA_900093555.2#1#FLZR02000049.1#0	14864	15776	GCA_900093535.1#1#FLYI01000109.1#0	2	4355	+	1107
GCA_900093555.2#1#FLZR02000049.1#0	14080	16173	GCA_900093535.1#1#FLYI01000164.1#0	24	2117	+	2089
GCA_900093555.2#1#FLZR02000052.1#0	13199	14460	GCA_900093535.1#1#LT615261.1#0	1145601	1147142	-	1013
GCA_900093555.2#1#FLZR02000052.1#0	13199	14460	GCA_900093535.1#1#FLYI01000026.1#0	1497	3038	-	1013
GCA_900093555.2#1#FLZR02000052.1#0	13199	15004	GCA_900093535.1#1#LT615269.1#0	764	2306	+	1454
GCA_900093555.2#1#FLZR02000052.1#0	20760	21675	GCA_900093535.1#1#LT615269.1#0	7902	9689	+	1094
GCA_900093555.2#1#FLZR02000052.1#0	22741	25154	GCA_900093535.1#1#LT615269.1#0	9890	11939	+	1847
GCA_900093555.2#1#FLZR02000054.1#0	5076	12862	GCA_900093535.1#1#FLYI01000332.1#0	18237	26013	+	7357
GCA_900093555.2#1#FLZR02000055.1#0	4	2977	GCA_900093535.1#1#LT615268.1#0	2471609	2473917	-	1279
GCA_900093555.2#1#FLZR02000055.1#0	2983	7419	GCA_900093535.1#1#LT615268.1#0	2465306	2465508	-	2479
GCA_900093555.2#1#FLZR02000055.1#0	8393	10285	GCA_900093535.1#1#LT615268.1#0	2463944	2465612	-	1144
GCA_900093555.2#1#FLZR02000055.1#0	13501	14823	GCA_900093535.1#1#FLYI01000029.1#0	3751	7058	+	1030
GCA_900093555.2#1#FLZR02000055.1#0	13501	14823	GCA_900093535.1#1#FLYI01000332.1#0	3753	7060	+	1030
GCA_900093555.2#1#FLZR02000057.1#0	1985	6515	GCA_900093535.1#1#FLYI01000499.1#0	3538	13387	+	2239
GCA_900093555.2#1#FLZR02000057.1#0	10234	17767	GCA_900093535.1#1#FLYI01000499.1#0	18400	25945	+	6710
GCA_900093555.2#1#FLZR02000062.1#0	369	3079	GCA_900093535.1#1#LT615268.1#0	2463832	2471647	+	1597
GCA_900093555.2#1#FLZR02000062.1#0	3089	5658	GCA_900093535.1#1#LT615268.1#0	2471609	2472851	+	2051
GCA_900093555.2#1#FLZR02000062.1#0	5660	6485	GCA_900093535.1#1#LT615268.1#0	2465516	2472041	+	1067
GCA_900093555.2#1#FLZR02000062.1#0	6602	11216	GCA_900093535.1#1#LT615268.1#0	2466793	2472107	+	2986
GCA_900093555.2#1#FLZR02000062.1#0	11251	18970	GCA_900093535.1#1#LT615268.1#0	2477253	2480576	+	4306
GCA_900093555.2#1#FLZR02000063.1#0	6563	9240	GCA_900093535.1#1#FLYI01000332.1#0	13760	16074	-	2747
GCA_900093555.2#1#FLZR02000063.1#0	6553	15395	GCA_900093535.1#1#FLYI01000029.1#0	8486	14554	-	13082
GCA_900093555.2#1#FLZR02000063.1#0	9242	15395	GCA_900093535.1#1#FLYI01000332.1#0	8488	14548	-	10329
GCA_900093555.2#1#FLZR02000065.1#0	181	1777	GCA_900093535.1#1#LT615264.1#0	2253720	2255757	+	1611
GCA_900093555.2#1#FLZR02000065.1#0	11906	13114	GCA_900093535.1#1#FLYI01000247.1#0	2399	3602	+	1222
GCA_900093555.2#1#FLZR02000066.1#0	29	6221	GCA_900093535.1#1#FLYI01000088.1#0	54907	61147	-	4703
GCA_900093555.2#1#FLZR02000068.1#0	849	2182	GCA_900093535.1#1#LT615261.1#0	1128743	1129964	-	1107
GCA_900093555.2#1#FLZR02000069.1#0	0	2061	GCA_900093535.1#1#FLYI01000481.1#0	7975	10195	+	1236
GCA_900093555.2#1#FLZR02000070.1#0	176	6792	GCA_900093535.1#1#FLYI01000333.1#0	66119	69730	+	5180
GCA_900093555.2#1#FLZR02000070.1#0	7477	9213	GCA_900093535.1#1#FLYI01000333.1#0	70398	71499	+	1636
GCA_900093555.2#1#FLZR02000072.1#0	2342	6844	GCA_900093535.1#1#LT615259.1#0	145545	151614	+	2635
GCA_900093555.2#1#FLZR02000077.1#0	0	1229	GCA_900093535.1#1#LT615267.1#0	235	1464	+	1229
GCA_900093555.2#1#FLZR02000077.1#0	6184	7368	GCA_900093535.1#1#FLYI01000026.1#0	15953	17132	-	1308
GCA_900093555.2#1#FLZR02000079.1#0	673	2748	GCA_900093535.1#1#FLYI01000332.1#0	32825	36164	-	2384
GCA_900093555.2#1#FLZR02000079.1#0	2789	3828	GCA_900093535.1#1#FLYI01000332.1#0	33012	34048	-	1351
GCA_900093555.2#1#FLZR02000079.1#0	3842	7506	GCA_900093535.1#1#FLYI01000332.1#0	29312	32998	-	3650
GCA_900093555.2#1#FLZR02000080.1#0	299	7794	GCA_900093535.1#1#FLYI01000510.1#0	8714	19623	+	3721
GCA_900093555.2#1#FLZR02000083.1#0	1661	5370	GCA_900093535.1#1#FLYI01000310.1#0	6603	10431	+	2848
GCA_900093555.2#1#FLZR02000085.1#0	0	1151	GCA_900093535.1#1#LT615266.1#0	2302551	2303704	+	1005
GCA_900093555.2#1#FLZR02000085.1#0	0	1151	GCA_900093535.1#1#FLYI01000527.1#0	25907	27060	+	1005
GCA_900093555.2#1#FLZR02000085.1#0	502	3039	GCA_900093535.1#1#FLYI01000079.1#0	0	3955	+	1587
GCA_900093555.2#1#FLZR02000085.1#0	502	3263	GCA_900093535.1#1#LT615263.1#0	1671008	1675184	+	1811
GCA_900093555.2#1#FLZR02000087.1#0	75	1397	GCA_900093535.1#1#LT615261.1#0	11822	13639	+	1859
GCA_900093555.2#1#FLZR02000092.1#0	1041	3822	GCA_900093535.1#1#FLYI01000444.1#0	86464	89286	-	2328
GCA_900093555.2#1#FLZR02000097.1#0	112	1680	GCA_900093535.1#1#LT615269.1#0	3321540	3323108	+	1564
GCA_900093555.2#1#FLZR02000104.1#0	452	4273	GCA_900093535.1#1#FLYI01000144.1#0	10744	18105	+	3075
GCA_900093555.2#1#FLZR02000107.1#0	69	1287	GCA_900093535.1#1#FLYI01000004.1#0	472	1690	+	1216
GCA_900093555.2#1#FLZR02000112.1#0	260	2559	GCA_900093535.1#1#FLYI01000044.1#0	9561	11866	-	1836
GCA_900093555.2#1#FLZR02000115.1#0	143	2951	GCA_900093535.1#1#FLYI01000333.1#0	66477	70417	+	2187
GCA_900093555.2#1#FLZR02000117.1#0	0	1423	GCA_900093535.1#1#FLYI01000063.1#0	7169	8842	+	1715
GCA_900093555.2#1#FLZR02000119.1#0	156	2355	GCA_900093535.1#1#LT615261.1#0	580	2766	-	1851
GCA_900093555.2#1#FLZR02000119.1#0	156	2355	GCA_900093535.1#1#FLYI01000018.1#0	580	2766	-	1851
GCA_900093555.2#1#FLZR02000120.1#0	2380	3292	GCA_900093535.1#1#LT615268.1#0	2489725	2492834	+	1309
GCA_900093555.2#1#FLZR02000122.1#0	77	1850	GCA_900093535.1#1#LT615260.1#0	972970	975570	+	1488
GCA_900093555.2#1#FLZR02000123.1#0	0	1855	GCA_900093535.1#1#LT615265.1#0	1013393	1017815	+	1726
GCA_900093555.2#1#FLZR02000127.1#0	0	2259	GCA_900093535.1#1#LT615266.1#0	40540	44642	-	1477
GCA_900093555.2#1#FLZR02000129.1#0	2	2211	GCA_900093535.1#1#LT615260.1#0	103200	110298	+	1479
GCA_900093555.2#1#FLZR02000130.1#0	37	1856	GCA_900093535.1#1#FLYI01000028.1#0	7997	11174	-	1636
GCA_900093555.2#1#FLZR02000131.1#0	0	1635	GCA_900093535.1#1#LT615258.1#0	1020603	1025267	-	1354
GCA_900093555.2#1#FLZR02000133.1#0	2	2239	GCA_900093535.1#1#FLYI01000111.1#0	312118	317431	+	1364
GCA_900093555.2#1#FLZR02000135.1#0	74	1651	GCA_900093535.1#1#LT615268.1#0	102140	103719	+	1560
GCA_900093555.2#1#FLZR02000136.1#0	0	1936	GCA_900093535.1#1#FLYI01000151.1#0	1798	4683	-	1531
GCA_900093555.2#1#FLZR02000137.1#0	133	2026	GCA_900093535.1#1#FLYI01000111.1#0	365079	366970	-	1848
GCA_900093555.2#1#FLZR02000141.1#0	3	1556	GCA_900093535.1#1#LT615264.1#0	641088	644655	-	1372
GCA_900093555.2#1#FLZR02000142.1#0	0	1636	GCA_900093535.1#1#FLYI01000480.1#0	1143	2783	-	1634
GCA_900093555.2#1#FLZR02000146.1#0	0	1777	GCA_900093535.1#1#LT615266.1#0	24763	29223	+	1536
GCA_900093555.2#1#FLZR02000150.1#0	13	1717	GCA_900093535.1#1#FLYI01000333.1#0	60240	61773	+	1118
GCA_900093555.2#1#FLZR02000155.1#0	1836	2526	GCA_900093535.1#1#FLYI01000133.1#0	54927	56412	-	1299
GCA_900093555.2#1#FLZR02000160.1#0	7	1180	GCA_900093535.1#1#FLYI01000377.1#0	34115	35285	-	1008
GCA_900093555.2#1#FLZR02000161.1#0	8	1401	GCA_900093535.1#1#FLYI01000505.1#0	11531	18654	+	1155
GCA_900093555.2#1#FLZR02000174.1#0	0	1684	GCA_900093535.1#1#LT615267.1#0	12753	14750	-	1423
GCA_900093555.2#1#FLZR02000187.1#0	0	1303	GCA_900093535.1#1#LT615263.1#0	74394	75697	-	1303
GCA_900093555.2#1#FLZR02000189.1#0	182	1368	GCA_900093535.1#1#LT615258.1#0	986194	987379	+	1018
GCA_900093555.2#1#FLZR02000202.1#0	0	1143	GCA_900093535.1#1#LT615267.1#0	324526	325612	+	1030
GCA_900093555.2#1#FLZR02000204.1#0	46	1147	GCA_900093535.1#1#LT615263.1#0	1314821	1317750	-	1097
