tName	tStart	tEnd	qName	qStart	qEnd	strand	score
GCA_900093555.2#1#FLZR02000008.1#0	33626	35804	GCA_914969965.1#1#CAJZCX010000018.1#0	355	2533	-	2176
GCA_900093555.2#1#FLZR02000008.1#0	34661	35813	GCA_914969965.1#1#CAJZCX010000012.1#0	32653	33805	+	1152
GCA_900093555.2#1#FLZR02000008.1#0	37346	38586	GCA_914969965.1#1#CAJZCX010000003.1#0	3993165	3994405	-	1236
GCA_900093555.2#1#FLZR02000008.1#0	37551	38936	GCA_914969965.1#1#CAJZCX010000012.1#0	35490	36875	+	1335
GCA_900093555.2#1#FLZR02000008.1#0	38944	40361	GCA_914969965.1#1#CAJZCX010000003.1#0	3991396	3992813	-	1417
GCA_900093555.2#1#FLZR02000008.1#0	50524	51665	GCA_914969965.1#1#CAJZCX010000015.1#0	159806	163249	+	1817
GCA_900093555.2#1#FLZR02000008.1#0	57392	61389	GCA_914969965.1#1#CAJZCX010000012.1#0	54923	59633	+	2639
GCA_900093555.2#1#FLZR02000009.1#0	15092	22495	GCA_914969965.1#1#CAJZCX010000013.1#0	1284592	1290281	+	1115
GCA_900093555.2#1#FLZR02000011.1#0	0	43942	GCA_914969965.1#1#CAJZCX010000014.1#0	1089177	1133331	+	38957
GCA_900093555.2#1#FLZR02000011.1#0	46827	81249	GCA_914969965.1#1#CAJZCX010000014.1#0	1141334	1179479	+	34601
GCA_900093555.2#1#FLZR02000011.1#0	81249	82486	GCA_914969965.1#1#CAJZCX010000014.1#0	1172853	1180226	+	1835
GCA_900093555.2#1#FLZR02000011.1#0	82754	87632	GCA_914969965.1#1#CAJZCX010000014.1#0	1176024	1182206	+	5541
GCA_900093555.2#1#FLZR02000011.1#0	88217	118483	GCA_914969965.1#1#CAJZCX010000014.1#0	1182793	1213010	+	27763
GCA_900093555.2#1#FLZR02000011.1#0	118485	121673	GCA_914969965.1#1#CAJZCX010000014.1#0	1213012	1216218	+	3151
GCA_900093555.2#1#FLZR02000011.1#0	121675	129898	GCA_914969965.1#1#CAJZCX010000014.1#0	1216220	1224433	+	7937
GCA_900093555.2#1#FLZR02000011.1#0	132232	133383	GCA_914969965.1#1#CAJZCX010000014.1#0	1227121	1228272	+	1151
GCA_900093555.2#1#FLZR02000011.1#0	135529	138206	GCA_914969965.1#1#CAJZCX010000014.1#0	1230428	1234027	+	3702
GCA_900093555.2#1#FLZR02000011.1#0	141349	143445	GCA_914969965.1#1#CAJZCX010000014.1#0	1234887	1237038	+	2847
GCA_900093555.2#1#FLZR02000012.1#0	82954	94872	GCA_914969965.1#1#CAJZCX010000017.1#0	272835	284751	-	11066
GCA_900093555.2#1#FLZR02000012.1#0	112902	117288	GCA_914969965.1#1#CAJZCX010000005.1#0	192893	197300	-	4075
GCA_900093555.2#1#FLZR02000013.1#0	98359	100549	GCA_914969965.1#1#CAJZCX010000005.1#0	109662	111868	+	1995
GCA_900093555.2#1#FLZR02000013.1#0	99666	101591	GCA_914969965.1#1#CAJZCX010000010.1#0	1804945	1806878	-	1832
GCA_900093555.2#1#FLZR02000014.1#0	6318	8073	GCA_914969965.1#1#CAJZCX010000013.1#0	1240456	1242211	-	1755
GCA_900093555.2#1#FLZR02000014.1#0	6724	8203	GCA_914969965.1#1#CAJZCX010000014.1#0	1285268	1286747	-	1479
GCA_900093555.2#1#FLZR02000015.1#0	78126	79866	GCA_914969965.1#1#CAJZCX010000013.1#0	170882	172620	-	1732
GCA_900093555.2#1#FLZR02000016.1#0	35585	38730	GCA_914969965.1#1#CAJZCX010000004.1#0	48911	55169	-	1936
GCA_900093555.2#1#FLZR02000016.1#0	38732	48619	GCA_914969965.1#1#CAJZCX010000004.1#0	48948	48954	-	1632
GCA_900093555.2#1#FLZR02000017.1#0	589	60649	GCA_914969965.1#1#CAJZCX010000017.1#0	331950	389437	-	47127
GCA_900093555.2#1#FLZR02000017.1#0	76764	81100	GCA_914969965.1#1#CAJZCX010000003.1#0	3516422	3520760	+	4194
GCA_900093555.2#1#FLZR02000017.1#0	89960	100518	GCA_914969965.1#1#CAJZCX010000010.1#0	1892114	1902891	+	10196
GCA_900093555.2#1#FLZR02000018.1#0	84806	100438	GCA_914969965.1#1#CAJZCX010000015.1#0	1142479	1159440	+	8634
GCA_900093555.2#1#FLZR02000018.1#0	104622	106864	GCA_914969965.1#1#CAJZCX010000004.1#0	410311	413921	-	1115
GCA_900093555.2#1#FLZR02000019.1#0	54555	69115	GCA_914969965.1#1#CAJZCX010000013.1#0	155937	167348	+	5686
GCA_900093555.2#1#FLZR02000023.1#0	3878	11077	GCA_914969965.1#1#CAJZCX010000003.1#0	3709693	3717447	-	5583
GCA_900093555.2#1#FLZR02000024.1#0	8609	17871	GCA_914969965.1#1#CAJZCX010000015.1#0	82120	90149	+	6198
GCA_900093555.2#1#FLZR02000024.1#0	25998	27326	GCA_914969965.1#1#CAJZCX010000015.1#0	101046	102386	+	1179
GCA_900093555.2#1#FLZR02000025.1#0	5519	14068	GCA_914969965.1#1#CAJZCX010000013.1#0	1284820	1288519	-	2579
GCA_900093555.2#1#FLZR02000026.1#0	24941	27200	GCA_914969965.1#1#CAJZCX010000003.1#0	4016393	4018652	-	2259
GCA_900093555.2#1#FLZR02000026.1#0	29202	30553	GCA_914969965.1#1#CAJZCX010000003.1#0	4013048	4014399	-	1349
GCA_900093555.2#1#FLZR02000026.1#0	31249	32672	GCA_914969965.1#1#CAJZCX010000012.1#0	25647	27075	+	1389
GCA_900093555.2#1#FLZR02000026.1#0	32658	33827	GCA_914969965.1#1#CAJZCX010000003.1#0	4009770	4010942	-	1144
GCA_900093555.2#1#FLZR02000026.1#0	35687	36783	GCA_914969965.1#1#CAJZCX010000018.1#0	2691	3787	-	1049
GCA_900093555.2#1#FLZR02000026.1#0	35687	36920	GCA_914969965.1#1#CAJZCX010000012.1#0	30367	31600	+	1184
GCA_900093555.2#1#FLZR02000026.1#0	38035	39310	GCA_914969965.1#1#CAJZCX010000015.1#0	141789	143062	+	1036
GCA_900093555.2#1#FLZR02000026.1#0	45870	47244	GCA_914969965.1#1#CAJZCX010000012.1#0	33874	35250	+	1368
GCA_900093555.2#1#FLZR02000026.1#0	53950	55134	GCA_914969965.1#1#CAJZCX010000003.1#0	3987605	3988789	-	1184
GCA_900093555.2#1#FLZR02000026.1#0	53989	55311	GCA_914969965.1#1#CAJZCX010000015.1#0	152643	153965	+	1322
GCA_900093555.2#1#FLZR02000026.1#0	57910	59251	GCA_914969965.1#1#CAJZCX010000015.1#0	156558	162410	+	1084
GCA_900093555.2#1#FLZR02000026.1#0	59261	60389	GCA_914969965.1#1#CAJZCX010000015.1#0	161481	162874	+	1440
GCA_900093555.2#1#FLZR02000026.1#0	60504	62037	GCA_914969965.1#1#CAJZCX010000015.1#0	159806	163249	+	1766
GCA_900093555.2#1#FLZR02000028.1#0	22963	26363	GCA_914969965.1#1#CAJZCX010000005.1#0	186003	187754	-	1943
GCA_900093555.2#1#FLZR02000030.1#0	13149	16207	GCA_914969965.1#1#CAJZCX010000017.1#0	310191	315624	+	1491
GCA_900093555.2#1#FLZR02000030.1#0	27983	29095	GCA_914969965.1#1#CAJZCX010000010.1#0	1813537	1814652	-	1060
GCA_900093555.2#1#FLZR02000030.1#0	31615	32619	GCA_914969965.1#1#CAJZCX010000010.1#0	1809379	1811018	-	1041
GCA_900093555.2#1#FLZR02000030.1#0	32978	34355	GCA_914969965.1#1#CAJZCX010000005.1#0	108155	109532	+	1402
GCA_900093555.2#1#FLZR02000030.1#0	52700	53718	GCA_914969965.1#1#CAJZCX010000010.1#0	1787324	1789736	-	1193
GCA_900093555.2#1#FLZR02000031.1#0	16505	18180	GCA_914969965.1#1#CAJZCX010000009.1#0	1976834	1981972	+	1092
GCA_900093555.2#1#FLZR02000031.1#0	27094	27809	GCA_914969965.1#1#CAJZCX010000009.1#0	1984960	1985735	+	1169
GCA_900093555.2#1#FLZR02000032.1#0	4792	6972	GCA_914969965.1#1#CAJZCX010000003.1#0	3500922	3503035	+	1869
GCA_900093555.2#1#FLZR02000034.1#0	19185	21780	GCA_914969965.1#1#CAJZCX010000010.1#0	109195	112357	-	1308
GCA_900093555.2#1#FLZR02000039.1#0	12694	18133	GCA_914969965.1#1#CAJZCX010000003.1#0	3905172	3909527	-	2866
GCA_900093555.2#1#FLZR02000039.1#0	18239	20431	GCA_914969965.1#1#CAJZCX010000009.1#0	2031060	2033268	-	1899
GCA_900093555.2#1#FLZR02000039.1#0	18218	20464	GCA_914969965.1#1#CAJZCX010000003.1#0	3897895	3905114	-	1942
GCA_900093555.2#1#FLZR02000039.1#0	20500	24397	GCA_914969965.1#1#CAJZCX010000003.1#0	3897023	3897840	-	4083
GCA_900093555.2#1#FLZR02000039.1#0	22032	24399	GCA_914969965.1#1#CAJZCX010000009.1#0	2025925	2026199	-	2842
GCA_900093555.2#1#FLZR02000039.1#0	25387	27612	GCA_914969965.1#1#CAJZCX010000003.1#0	3895882	3898107	-	2929
GCA_900093555.2#1#FLZR02000041.1#0	168	13867	GCA_914969965.1#1#CAJZCX010000013.1#0	160837	167348	+	4746
GCA_900093555.2#1#FLZR02000042.1#0	18746	26329	GCA_914969965.1#1#CAJZCX010000004.1#0	43002	54064	+	4851
GCA_900093555.2#1#FLZR02000042.1#0	26331	34064	GCA_914969965.1#1#CAJZCX010000004.1#0	44755	56957	+	3566
GCA_900093555.2#1#FLZR02000045.1#0	22232	28616	GCA_914969965.1#1#CAJZCX010000013.1#0	1408631	1413683	+	2540
GCA_900093555.2#1#FLZR02000046.1#0	534	1232	GCA_914969965.1#1#CAJZCX010000012.1#0	1470485	1474508	+	1006
GCA_900093555.2#1#FLZR02000046.1#0	2125	5257	GCA_914969965.1#1#CAJZCX010000004.1#0	360528	361152	-	1918
GCA_900093555.2#1#FLZR02000046.1#0	5133	5920	GCA_914969965.1#1#CAJZCX010000003.1#0	3746752	3747539	+	1202
GCA_900093555.2#1#FLZR02000046.1#0	5493	6732	GCA_914969965.1#1#CAJZCX010000009.1#0	1958594	1967215	+	2036
GCA_900093555.2#1#FLZR02000046.1#0	5922	6750	GCA_914969965.1#1#CAJZCX010000004.1#0	355168	360747	-	1462
GCA_900093555.2#1#FLZR02000046.1#0	5922	6752	GCA_914969965.1#1#CAJZCX010000003.1#0	3744592	3753378	+	1470
GCA_900093555.2#1#FLZR02000046.1#0	7008	7568	GCA_914969965.1#1#CAJZCX010000004.1#0	355168	359659	-	1238
GCA_900093555.2#1#FLZR02000046.1#0	6954	7596	GCA_914969965.1#1#CAJZCX010000009.1#0	1962173	1967227	+	1442
GCA_900093555.2#1#FLZR02000046.1#0	10783	11893	GCA_914969965.1#1#CAJZCX010000009.1#0	1965710	1967259	+	2142
GCA_900093555.2#1#FLZR02000046.1#0	11230	11919	GCA_914969965.1#1#CAJZCX010000003.1#0	3749232	3753440	+	1552
GCA_900093555.2#1#FLZR02000046.1#0	12039	13049	GCA_914969965.1#1#CAJZCX010000009.1#0	1967388	1968403	+	1056
GCA_900093555.2#1#FLZR02000048.1#0	3255	9626	GCA_914969965.1#1#CAJZCX010000011.1#0	1801084	1807295	+	1110
GCA_900093555.2#1#FLZR02000048.1#0	18713	22691	GCA_914969965.1#1#CAJZCX010000011.1#0	1813395	1817653	+	3538
GCA_900093555.2#1#FLZR02000048.1#0	23134	24570	GCA_914969965.1#1#CAJZCX010000011.1#0	1818224	1821493	+	1263
GCA_900093555.2#1#FLZR02000052.1#0	75	2606	GCA_914969965.1#1#CAJZCX010000012.1#0	1189771	1194367	-	2629
GCA_900093555.2#1#FLZR02000052.1#0	12804	13876	GCA_914969965.1#1#CAJZCX010000003.1#0	49738	51769	+	1189
GCA_900093555.2#1#FLZR02000052.1#0	21746	22799	GCA_914969965.1#1#CAJZCX010000003.1#0	57946	58999	+	1186
GCA_900093555.2#1#FLZR02000052.1#0	23359	25165	GCA_914969965.1#1#CAJZCX010000003.1#0	59618	61001	+	1337
GCA_900093555.2#1#FLZR02000052.1#0	23359	25359	GCA_914969965.1#1#CAJZCX010000012.1#0	1169742	1171319	-	1531
GCA_900093555.2#1#FLZR02000053.1#0	1827	14549	GCA_914969965.1#1#CAJZCX010000018.1#0	163219	175775	-	9464
GCA_900093555.2#1#FLZR02000055.1#0	10411	11162	GCA_914969965.1#1#CAJZCX010000004.1#0	348476	351765	+	1062
GCA_900093555.2#1#FLZR02000055.1#0	9934	11164	GCA_914969965.1#1#CAJZCX010000003.1#0	3755950	3760217	-	1686
GCA_900093555.2#1#FLZR02000055.1#0	13074	13713	GCA_914969965.1#1#CAJZCX010000009.1#0	1969744	1971040	-	1011
GCA_900093555.2#1#FLZR02000055.1#0	13915	15003	GCA_914969965.1#1#CAJZCX010000004.1#0	349475	352228	+	1745
GCA_900093555.2#1#FLZR02000057.1#0	1985	4963	GCA_914969965.1#1#CAJZCX010000013.1#0	1275726	1283010	-	1384
GCA_900093555.2#1#FLZR02000062.1#0	162	1451	GCA_914969965.1#1#CAJZCX010000006.1#0	2303167	2304456	+	1287
GCA_900093555.2#1#FLZR02000062.1#0	1844	3952	GCA_914969965.1#1#CAJZCX010000006.1#0	2304803	2309031	+	1847
GCA_900093555.2#1#FLZR02000062.1#0	14302	14959	GCA_914969965.1#1#CAJZCX010000009.1#0	1985050	1985735	+	1063
GCA_900093555.2#1#FLZR02000062.1#0	15264	18629	GCA_914969965.1#1#CAJZCX010000003.1#0	3771851	3775605	+	2531
GCA_900093555.2#1#FLZR02000062.1#0	15264	18645	GCA_914969965.1#1#CAJZCX010000009.1#0	1986012	1989811	+	2485
GCA_900093555.2#1#FLZR02000062.1#0	17851	18739	GCA_914969965.1#1#CAJZCX010000004.1#0	331934	335290	-	1043
GCA_900093555.2#1#FLZR02000063.1#0	11140	11643	GCA_914969965.1#1#CAJZCX010000004.1#0	354802	357013	-	1220
GCA_900093555.2#1#FLZR02000063.1#0	10590	11886	GCA_914969965.1#1#CAJZCX010000012.1#0	1475864	1480301	+	3010
GCA_900093555.2#1#FLZR02000065.1#0	12235	13554	GCA_914969965.1#1#CAJZCX010000006.1#0	2376149	2377468	+	1343
GCA_900093555.2#1#FLZR02000065.1#0	14701	17018	GCA_914969965.1#1#CAJZCX010000006.1#0	2378811	2380267	+	1472
GCA_900093555.2#1#FLZR02000070.1#0	1162	2596	GCA_914969965.1#1#CAJZCX010000003.1#0	3638577	3640007	+	1426
GCA_900093555.2#1#FLZR02000072.1#0	2342	6842	GCA_914969965.1#1#CAJZCX010000013.1#0	335090	341163	+	2642
GCA_900093555.2#1#FLZR02000074.1#0	1595	2211	GCA_914969965.1#1#CAJZCX010000011.1#0	1833828	1838365	+	1192
GCA_900093555.2#1#FLZR02000075.1#0	1149	3509	GCA_914969965.1#1#CAJZCX010000004.1#0	460510	462789	-	2268
GCA_900093555.2#1#FLZR02000080.1#0	208	7794	GCA_914969965.1#1#CAJZCX010000005.1#0	74170	82901	+	3997
GCA_900093555.2#1#FLZR02000083.1#0	1670	7038	GCA_914969965.1#1#CAJZCX010000013.1#0	1284050	1290363	-	3699
GCA_900093555.2#1#FLZR02000084.1#0	3266	5723	GCA_914969965.1#1#CAJZCX010000005.1#0	2372617	2375182	-	1930
GCA_900093555.2#1#FLZR02000085.1#0	0	3326	GCA_914969965.1#1#CAJZCX010000011.1#0	1818423	1825807	+	2306
GCA_900093555.2#1#FLZR02000087.1#0	792	1629	GCA_914969965.1#1#CAJZCX010000012.1#0	47954	51558	+	1175
GCA_900093555.2#1#FLZR02000087.1#0	2075	2914	GCA_914969965.1#1#CAJZCX010000015.1#0	159504	163253	+	1392
GCA_900093555.2#1#FLZR02000093.1#0	380	2792	GCA_914969965.1#1#CAJZCX010000014.1#0	1136208	1138656	-	2713
GCA_900093555.2#1#FLZR02000097.1#0	112	2422	GCA_914969965.1#1#CAJZCX010000003.1#0	3376696	3379359	+	2258
GCA_900093555.2#1#FLZR02000104.1#0	1107	2276	GCA_914969965.1#1#CAJZCX010000003.1#0	4009770	4010942	+	1153
GCA_900093555.2#1#FLZR02000104.1#0	2262	3652	GCA_914969965.1#1#CAJZCX010000012.1#0	22232	27075	-	1278
GCA_900093555.2#1#FLZR02000113.1#0	0	2162	GCA_914969965.1#1#CAJZCX010000018.1#0	33515	35677	-	2158
GCA_900093555.2#1#FLZR02000115.1#0	929	2947	GCA_914969965.1#1#CAJZCX010000003.1#0	3641540	3643562	+	2008
GCA_900093555.2#1#FLZR02000116.1#0	45	2752	GCA_914969965.1#1#CAJZCX010000010.1#0	108196	110928	-	2564
GCA_900093555.2#1#FLZR02000117.1#0	0	3125	GCA_914969965.1#1#CAJZCX010000013.1#0	159584	162768	-	2681
GCA_900093555.2#1#FLZR02000118.1#0	1695	2948	GCA_914969965.1#1#CAJZCX010000004.1#0	320652	323565	-	1682
GCA_900093555.2#1#FLZR02000122.1#0	77	1850	GCA_914969965.1#1#CAJZCX010000010.1#0	1111159	1113759	+	1490
GCA_900093555.2#1#FLZR02000123.1#0	0	1855	GCA_914969965.1#1#CAJZCX010000005.1#0	1744673	1749090	+	1726
GCA_900093555.2#1#FLZR02000127.1#0	0	2259	GCA_914969965.1#1#CAJZCX010000008.1#0	49171	53282	-	1498
GCA_900093555.2#1#FLZR02000129.1#0	2	2211	GCA_914969965.1#1#CAJZCX010000010.1#0	239852	246722	+	1479
GCA_900093555.2#1#FLZR02000131.1#0	0	1635	GCA_914969965.1#1#CAJZCX010000014.1#0	161062	165731	+	1332
GCA_900093555.2#1#FLZR02000133.1#0	2	2239	GCA_914969965.1#1#CAJZCX010000017.1#0	389181	394494	-	1396
GCA_900093555.2#1#FLZR02000137.1#0	0	2149	GCA_914969965.1#1#CAJZCX010000017.1#0	339521	345596	+	1909
GCA_900093555.2#1#FLZR02000141.1#0	3	1556	GCA_914969965.1#1#CAJZCX010000007.1#0	787008	790572	-	1414
GCA_900093555.2#1#FLZR02000166.1#0	74	1467	GCA_914969965.1#1#CAJZCX010000015.1#0	80724	82118	-	1183
GCA_900093555.2#1#FLZR02000174.1#0	0	1684	GCA_914969965.1#1#CAJZCX010000004.1#0	589872	591852	-	1354
GCA_900093555.2#1#FLZR02000183.1#0	0	1148	GCA_914969965.1#1#CAJZCX010000003.1#0	3687111	3691591	-	1143
GCA_900093555.2#1#FLZR02000187.1#0	0	1303	GCA_914969965.1#1#CAJZCX010000009.1#0	107878	109181	-	1303
GCA_900093555.2#1#FLZR02000189.1#0	182	1368	GCA_914969965.1#1#CAJZCX010000010.1#0	1647399	1648586	+	1022
GCA_900093555.2#1#FLZR02000193.1#0	0	1251	GCA_914969965.1#1#CAJZCX010000017.1#0	368087	371502	+	1104
GCA_900093555.2#1#FLZR02000197.1#0	32	1132	GCA_914969965.1#1#CAJZCX010000019.1#0	235085	236185	+	1100
GCA_900093555.2#1#FLZR02000202.1#0	0	1143	GCA_914969965.1#1#CAJZCX010000004.1#0	902199	903313	+	1112
GCA_900093555.2#1#FLZR02000204.1#0	46	1147	GCA_914969965.1#1#CAJZCX010000009.1#0	1500149	1503763	-	1093
GCA_900093555.2#1#FLZR02000208.1#0	0	1142	GCA_914969965.1#1#CAJZCX010000005.1#0	2512220	2513362	+	1116
GCA_900093555.2#1#FLZR02000212.1#0	30	1185	GCA_914969965.1#1#CAJZCX010000009.1#0	1551069	1553540	+	1143
GCA_900093555.2#1#FLZR02000214.1#0	71	1112	GCA_914969965.1#1#CAJZCX010000016.1#0	607462	608542	+	1039
GCA_900093555.2#1#FLZR02000215.1#0	77	1265	GCA_914969965.1#1#CAJZCX010000010.1#0	1626418	1629534	-	1035
