tName	tStart	tEnd	qName	qStart	qEnd	strand	score
GCA_900093555.2#1#FLZR02000017.1#0	89960	100518	GCA_900093545.1#1#FLYH01000032.1#0	3619	13877	+	6800
GCA_900093555.2#1#FLZR02000018.1#0	7391	9966	GCA_900093545.1#1#FLYH01000126.1#0	456	2998	-	1791
GCA_900093555.2#1#FLZR02000018.1#0	83532	84711	GCA_900093545.1#1#FLYH01000072.1#0	26890	28136	-	1082
GCA_900093555.2#1#FLZR02000018.1#0	87651	100614	GCA_900093545.1#1#FLYH01000132.1#0	5413	18445	+	15654
GCA_900093555.2#1#FLZR02000018.1#0	102529	104388	GCA_900093545.1#1#FLYH01000336.1#0	8839	9998	+	1397
GCA_900093555.2#1#FLZR02000019.1#0	54555	62871	GCA_900093545.1#1#FLYH01000121.1#0	31056	42635	+	3689
GCA_900093555.2#1#FLZR02000019.1#0	69115	73095	GCA_900093545.1#1#FLYH01000089.1#0	0	1905	+	1138
GCA_900093555.2#1#FLZR02000019.1#0	79948	83324	GCA_900093545.1#1#FLYH01000108.1#0	5530	8906	+	3364
GCA_900093555.2#1#FLZR02000020.1#0	12317	27626	GCA_900093545.1#1#FLYH01000072.1#0	7588	23246	+	12075
GCA_900093555.2#1#FLZR02000021.1#0	8819	19871	GCA_900093545.1#1#FLYH01000312.1#0	30092	38887	-	7739
GCA_900093555.2#1#FLZR02000024.1#0	5554	7045	GCA_900093545.1#1#FLYH01000233.1#0	1999	2428	-	1919
GCA_900093555.2#1#FLZR02000024.1#0	26395	31311	GCA_900093545.1#1#FLYH01000313.1#0	236	7781	+	4759
GCA_900093555.2#1#FLZR02000025.1#0	11007	11966	GCA_900093545.1#1#FLYH01000339.1#0	34081	35039	-	1270
GCA_900093555.2#1#FLZR02000026.1#0	22116	28085	GCA_900093545.1#1#FLYH01000112.1#0	0	5841	-	4893
GCA_900093555.2#1#FLZR02000026.1#0	33964	40282	GCA_900093545.1#1#FLYH01000202.1#0	8903	12906	-	4138
GCA_900093555.2#1#FLZR02000026.1#0	46079	50533	GCA_900093545.1#1#FLYH01000202.1#0	3773	7186	-	2568
GCA_900093555.2#1#FLZR02000026.1#0	56042	68262	GCA_900093545.1#1#FLYH01000164.1#0	319	11809	-	11428
GCA_900093555.2#1#FLZR02000027.1#0	23509	24630	GCA_900093545.1#1#FLYH01000118.1#0	19134	20255	+	1117
GCA_900093555.2#1#FLZR02000027.1#0	24258	25800	GCA_900093545.1#1#FLYH01000138.1#0	0	1543	-	1381
GCA_900093555.2#1#FLZR02000029.1#0	26246	27889	GCA_900093545.1#1#FLYH01000194.1#0	7317	12169	-	1691
GCA_900093555.2#1#FLZR02000029.1#0	28213	29195	GCA_900093545.1#1#FLYH01000194.1#0	6566	7018	-	1386
GCA_900093555.2#1#FLZR02000029.1#0	31723	32838	GCA_900093545.1#1#FLYH01000194.1#0	5577	6692	-	1399
GCA_900093555.2#1#FLZR02000030.1#0	18474	24287	GCA_900093545.1#1#FLYH01000065.1#0	7527	11957	-	1265
GCA_900093555.2#1#FLZR02000030.1#0	30079	33387	GCA_900093545.1#1#FLYH01000065.1#0	121	2560	-	2074
GCA_900093555.2#1#FLZR02000030.1#0	37703	40606	GCA_900093545.1#1#FLYH01000064.1#0	1962	5890	-	1497
GCA_900093555.2#1#FLZR02000030.1#0	42092	43915	GCA_900093545.1#1#FLYH01000063.1#0	14004	16020	-	1412
GCA_900093555.2#1#FLZR02000030.1#0	48176	48968	GCA_900093545.1#1#FLYH01000053.1#0	8654	10301	+	1237
GCA_900093555.2#1#FLZR02000031.1#0	33423	34117	GCA_900093545.1#1#FLYH01000200.1#0	818	4118	-	1107
GCA_900093555.2#1#FLZR02000031.1#0	34304	34965	GCA_900093545.1#1#FLYH01000323.1#0	3844	5783	-	1181
GCA_900093555.2#1#FLZR02000032.1#0	5061	6961	GCA_900093545.1#1#FLYH01000294.1#0	34281	36081	+	1528
GCA_900093555.2#1#FLZR02000034.1#0	15577	17381	GCA_900093545.1#1#FLYH01000262.1#0	2834	4638	+	1802
GCA_900093555.2#1#FLZR02000034.1#0	18635	21986	GCA_900093545.1#1#FLYH01000024.1#0	1232	5117	-	1401
GCA_900093555.2#1#FLZR02000034.1#0	27401	34179	GCA_900093545.1#1#FLYH01000130.1#0	832	10143	-	1781
GCA_900093555.2#1#FLZR02000035.1#0	25952	27875	GCA_900093545.1#1#FLYH01000312.1#0	36964	38887	-	1397
GCA_900093555.2#1#FLZR02000039.1#0	15837	17638	GCA_900093545.1#1#FLYH01000154.1#0	3446	5313	+	1417
GCA_900093555.2#1#FLZR02000039.1#0	26978	28053	GCA_900093545.1#1#FLYH01000157.1#0	3784	4859	+	1136
GCA_900093555.2#1#FLZR02000040.1#0	12880	15965	GCA_900093545.1#1#FLYH01000237.1#0	3774	7727	+	2251
GCA_900093555.2#1#FLZR02000041.1#0	168	10837	GCA_900093545.1#1#FLYH01000121.1#0	35861	42729	+	2048
GCA_900093555.2#1#FLZR02000042.1#0	10735	12138	GCA_900093545.1#1#FLYH01000236.1#0	4744	6128	+	1306
GCA_900093555.2#1#FLZR02000042.1#0	11935	12988	GCA_900093545.1#1#FLYH01000115.1#0	20716	21769	-	1049
GCA_900093555.2#1#FLZR02000042.1#0	18746	20538	GCA_900093545.1#1#FLYH01000115.1#0	8169	14957	-	1562
GCA_900093555.2#1#FLZR02000042.1#0	20591	22912	GCA_900093545.1#1#FLYH01000115.1#0	7991	13115	-	1376
GCA_900093555.2#1#FLZR02000042.1#0	31868	34068	GCA_900093545.1#1#FLYH01000115.1#0	2198	4400	-	2184
GCA_900093555.2#1#FLZR02000045.1#0	0	6385	GCA_900093545.1#1#FLYH01000071.1#0	15705	23113	-	4789
GCA_900093555.2#1#FLZR02000045.1#0	21815	23088	GCA_900093545.1#1#FLYH01000355.1#0	336	1613	+	1245
GCA_900093555.2#1#FLZR02000045.1#0	23508	28616	GCA_900093545.1#1#FLYH01000355.1#0	2094	7111	+	3215
GCA_900093555.2#1#FLZR02000046.1#0	998	1808	GCA_900093545.1#1#FLYH01000249.1#0	4173	7179	+	1520
GCA_900093555.2#1#FLZR02000046.1#0	6080	7008	GCA_900093545.1#1#LT615241.1#0	1426347	1432241	+	1092
GCA_900093555.2#1#FLZR02000046.1#0	8492	10026	GCA_900093545.1#1#FLYH01000043.1#0	1080	6102	+	3322
GCA_900093555.2#1#FLZR02000046.1#0	11256	12202	GCA_900093545.1#1#FLYH01000043.1#0	880	6098	+	1712
GCA_900093555.2#1#FLZR02000047.1#0	17946	22279	GCA_900093545.1#1#FLYH01000312.1#0	26839	30092	+	1014
GCA_900093555.2#1#FLZR02000048.1#0	11114	12363	GCA_900093545.1#1#FLYH01000324.1#0	4031	5815	+	1637
GCA_900093555.2#1#FLZR02000048.1#0	23688	24782	GCA_900093545.1#1#FLYH01000059.1#0	1531	2656	-	1024
GCA_900093555.2#1#FLZR02000050.1#0	10510	19159	GCA_900093545.1#1#FLYH01000185.1#0	0	8646	-	8327
GCA_900093555.2#1#FLZR02000052.1#0	8464	11373	GCA_900093545.1#1#FLYH01000206.1#0	5060	6786	-	1307
GCA_900093555.2#1#FLZR02000052.1#0	12281	14205	GCA_900093545.1#1#FLYH01000206.1#0	34	2582	-	2026
GCA_900093555.2#1#FLZR02000052.1#0	16833	18503	GCA_900093545.1#1#FLYH01000142.1#0	3996	5673	-	1336
GCA_900093555.2#1#FLZR02000052.1#0	21739	22636	GCA_900093545.1#1#FLYH01000142.1#0	114	1011	-	1023
GCA_900093555.2#1#FLZR02000052.1#0	22739	25470	GCA_900093545.1#1#LT615252.1#0	3301360	3303750	-	1771
GCA_900093555.2#1#FLZR02000054.1#0	5189	12854	GCA_900093545.1#1#FLYH01000256.1#0	228	2817	+	2057
GCA_900093555.2#1#FLZR02000055.1#0	7537	8405	GCA_900093545.1#1#FLYH01000239.1#0	6536	7767	+	1160
GCA_900093555.2#1#FLZR02000055.1#0	12912	13889	GCA_900093545.1#1#FLYH01000045.1#0	2417	3926	-	1350
GCA_900093555.2#1#FLZR02000057.1#0	2198	6517	GCA_900093545.1#1#FLYH01000179.1#0	4101	13453	+	2162
GCA_900093555.2#1#FLZR02000057.1#0	6536	10643	GCA_900093545.1#1#FLYH01000141.1#0	684	5398	-	3505
GCA_900093555.2#1#FLZR02000059.1#0	5650	7316	GCA_900093545.1#1#FLYH01000140.1#0	2576	4268	-	1660
GCA_900093555.2#1#FLZR02000062.1#0	9215	10327	GCA_900093545.1#1#FLYH01000200.1#0	9181	10291	-	1152
GCA_900093555.2#1#FLZR02000062.1#0	15264	16797	GCA_900093545.1#1#FLYH01000200.1#0	4158	5416	-	1165
GCA_900093555.2#1#FLZR02000062.1#0	17908	18773	GCA_900093545.1#1#FLYH01000323.1#0	3908	6743	-	1276
GCA_900093555.2#1#FLZR02000063.1#0	10616	12301	GCA_900093545.1#1#FLYH01000043.1#0	1080	6100	+	3878
GCA_900093555.2#1#FLZR02000063.1#0	13984	15317	GCA_900093545.1#1#FLYH01000043.1#0	880	6100	+	2463
GCA_900093555.2#1#FLZR02000068.1#0	849	2489	GCA_900093545.1#1#LT615244.1#0	1143213	1144741	-	1401
GCA_900093555.2#1#FLZR02000072.1#0	2342	6842	GCA_900093545.1#1#LT615242.1#0	128487	134545	+	2512
GCA_900093555.2#1#FLZR02000075.1#0	626	8100	GCA_900093545.1#1#LT615244.1#0	239144	247323	+	2945
GCA_900093555.2#1#FLZR02000080.1#0	2047	7007	GCA_900093545.1#1#FLYH01000309.1#0	45051	45878	-	2353
GCA_900093555.2#1#FLZR02000083.1#0	2983	4111	GCA_900093545.1#1#FLYH01000358.1#0	3726	4854	-	1128
GCA_900093555.2#1#FLZR02000083.1#0	4259	5052	GCA_900093545.1#1#FLYH01000339.1#0	34081	38524	-	1108
GCA_900093555.2#1#FLZR02000086.1#0	2385	5331	GCA_900093545.1#1#FLYH01000237.1#0	4356	7727	-	1907
GCA_900093555.2#1#FLZR02000087.1#0	0	7240	GCA_900093545.1#1#FLYH01000164.1#0	145	4170	-	6232
GCA_900093555.2#1#FLZR02000090.1#0	213	3615	GCA_900093545.1#1#FLYH01000126.1#0	286	2998	-	1597
GCA_900093555.2#1#FLZR02000093.1#0	544	2792	GCA_900093545.1#1#LT615241.1#0	1321601	1327661	-	2688
GCA_900093555.2#1#FLZR02000097.1#0	112	2422	GCA_900093545.1#1#LT615252.1#0	3304021	3306684	+	2260
GCA_900093555.2#1#FLZR02000111.1#0	380	2801	GCA_900093545.1#1#FLYH01000001.1#0	46386	48795	+	2000
GCA_900093555.2#1#FLZR02000114.1#0	386	2343	GCA_900093545.1#1#FLYH01000314.1#0	4990	9314	-	1498
GCA_900093555.2#1#FLZR02000117.1#0	0	3125	GCA_900093545.1#1#FLYH01000121.1#0	34614	38654	-	3023
GCA_900093555.2#1#FLZR02000119.1#0	962	2355	GCA_900093545.1#1#FLYH01000165.1#0	4428	5824	+	1386
GCA_900093555.2#1#FLZR02000122.1#0	77	1850	GCA_900093545.1#1#LT615243.1#0	1012211	1014809	+	1528
GCA_900093555.2#1#FLZR02000123.1#0	0	1855	GCA_900093545.1#1#LT615248.1#0	665788	670187	+	1711
GCA_900093555.2#1#FLZR02000124.1#0	175	1750	GCA_900093545.1#1#FLYH01000299.1#0	20811	22386	-	1529
GCA_900093555.2#1#FLZR02000127.1#0	0	1187	GCA_900093545.1#1#LT615249.1#0	1611	3772	-	1030
GCA_900093555.2#1#FLZR02000130.1#0	37	1861	GCA_900093545.1#1#LT615239.1#0	907538	909752	+	1726
GCA_900093555.2#1#FLZR02000131.1#0	0	1635	GCA_900093545.1#1#LT615241.1#0	38860	43501	+	1294
GCA_900093555.2#1#FLZR02000133.1#0	2	2239	GCA_900093545.1#1#FLYH01000022.1#0	323527	329862	+	1249
GCA_900093555.2#1#FLZR02000141.1#0	3	1556	GCA_900093545.1#1#LT615247.1#0	703249	707282	-	1488
GCA_900093555.2#1#FLZR02000146.1#0	0	1777	GCA_900093545.1#1#FLYH01000133.1#0	8047	12507	+	1538
GCA_900093555.2#1#FLZR02000148.1#0	435	1994	GCA_900093545.1#1#FLYH01000167.1#0	5763	7470	+	1032
GCA_900093555.2#1#FLZR02000187.1#0	0	1303	GCA_900093545.1#1#LT615246.1#0	53178	54481	-	1303
GCA_900093555.2#1#FLZR02000192.1#0	192	1376	GCA_900093545.1#1#FLYH01000132.1#0	4764	9312	+	1508
GCA_900093555.2#1#FLZR02000193.1#0	0	1121	GCA_900093545.1#1#FLYH01000022.1#0	347356	350596	-	1102
GCA_900093555.2#1#FLZR02000202.1#0	0	1143	GCA_900093545.1#1#LT615250.1#0	331148	332252	+	1102
GCA_900093555.2#1#FLZR02000204.1#0	46	1147	GCA_900093545.1#1#LT615246.1#0	1450109	1453181	-	1042
GCA_900093555.2#1#FLZR02000208.1#0	0	1142	GCA_900093545.1#1#LT615248.1#0	1457653	1458795	+	1114
GCA_900093555.2#1#FLZR02000212.1#0	30	1185	GCA_900093545.1#1#LT615246.1#0	1500426	1502921	+	1153
GCA_900093555.2#1#FLZR02000214.1#0	71	1119	GCA_900093545.1#1#LT615239.1#0	510581	511778	+	1046
