tName	tStart	tEnd	qName	qStart	qEnd	strand	score
GCA_900093555.2#1#FLZR02000104.1#0	453	3842	GCA_949152365.1#1#CASCJQ010000001.1#0	370568	373941	-	3209
GCA_900093555.2#1#FLZR02000106.1#0	2	3602	GCA_949152365.1#1#CASCJQ010000005.1#0	2	3654	+	1951
GCA_900093555.2#1#FLZR02000107.1#0	69	3763	GCA_949152365.1#1#CASCJQ010000023.1#0	52459	56827	+	2517
GCA_900093555.2#1#FLZR02000109.1#0	2	2569	GCA_949152365.1#1#CASCJQ010000019.1#0	211460	214027	-	2557
GCA_900093555.2#1#FLZR02000110.1#0	0	2975	GCA_949152365.1#1#CASCJQ010000012.1#0	3095658	3098614	+	2647
GCA_900093555.2#1#FLZR02000111.1#0	254	2664	GCA_949152365.1#1#CASCJQ010000005.1#0	167500	169909	-	2264
GCA_900093555.2#1#FLZR02000116.1#0	768	2085	GCA_949152365.1#1#CASCJQ010000001.1#0	1520	2866	-	1262
GCA_900093555.2#1#FLZR02000118.1#0	478	1861	GCA_949152365.1#1#CASCJQ010000017.1#0	91377	92695	+	1198
GCA_900093555.2#1#FLZR02000119.1#0	149	2211	GCA_949152365.1#1#CASCJQ010000001.1#0	390523	392569	-	1809
GCA_900093555.2#1#FLZR02000121.1#0	246	2107	GCA_949152365.1#1#CASCJQ010000001.1#0	20638	22492	+	1754
GCA_900093555.2#1#FLZR02000122.1#0	4	1829	GCA_949152365.1#1#CASCJQ010000005.1#0	1145032	1151235	+	1605
GCA_900093555.2#1#FLZR02000123.1#0	0	1993	GCA_949152365.1#1#CASCJQ010000010.1#0	823343	825334	+	1920
GCA_900093555.2#1#FLZR02000124.1#0	175	1831	GCA_949152365.1#1#CASCJQ010000012.1#0	4168	5824	+	1654
GCA_900093555.2#1#FLZR02000129.1#0	0	2031	GCA_949152365.1#1#CASCJQ010000005.1#0	341498	343529	+	2023
GCA_900093555.2#1#FLZR02000131.1#0	0	1710	GCA_949152365.1#1#CASCJQ010000003.1#0	2	5582	+	1504
GCA_900093555.2#1#FLZR02000133.1#0	0	2083	GCA_949152365.1#1#CASCJQ010000013.1#0	16904	21764	-	1561
GCA_900093555.2#1#FLZR02000136.1#0	45	1799	GCA_949152365.1#1#CASCJQ010000004.1#0	285650	287392	+	1553
GCA_900093555.2#1#FLZR02000138.1#0	230	2361	GCA_949152365.1#1#CASCJQ010000011.1#0	2721061	2723193	+	1997
GCA_900093555.2#1#FLZR02000141.1#0	0	1533	GCA_949152365.1#1#CASCJQ010000009.1#0	740987	742453	-	1452
GCA_900093555.2#1#FLZR02000144.1#0	330	1600	GCA_949152365.1#1#CASCJQ010000003.1#0	1003186	1006860	+	1191
GCA_900093555.2#1#FLZR02000145.1#0	122	1519	GCA_949152365.1#1#CASCJQ010000018.1#0	172619	174000	+	1261
GCA_900093555.2#1#FLZR02000147.1#0	0	1941	GCA_949152365.1#1#CASCJQ010000009.1#0	58992	60938	+	1512
GCA_900093555.2#1#FLZR02000148.1#0	0	1407	GCA_949152365.1#1#CASCJQ010000010.1#0	1410252	1411659	+	1318
GCA_900093555.2#1#FLZR02000157.1#0	287	2024	GCA_949152365.1#1#CASCJQ010000011.1#0	2100114	2101860	+	2101
GCA_900093555.2#1#FLZR02000162.1#0	0	1378	GCA_949152365.1#1#CASCJQ010000011.1#0	2255250	2256628	-	1376
GCA_900093555.2#1#FLZR02000164.1#0	2	1324	GCA_949152365.1#1#CASCJQ010000001.1#0	211792	213114	+	1318
GCA_900093555.2#1#FLZR02000167.1#0	0	1448	GCA_949152365.1#1#CASCJQ010000011.1#0	2817040	2821070	+	1298
GCA_900093555.2#1#FLZR02000171.1#0	2	1308	GCA_949152365.1#1#CASCJQ010000017.1#0	173842	178288	-	1247
GCA_900093555.2#1#FLZR02000172.1#0	0	1454	GCA_949152365.1#1#CASCJQ010000006.1#0	1545628	1547641	-	1263
GCA_900093555.2#1#FLZR02000174.1#0	0	1065	GCA_949152365.1#1#CASCJQ010000012.1#0	30122	31195	-	1021
GCA_900093555.2#1#FLZR02000176.1#0	0	1267	GCA_949152365.1#1#CASCJQ010000002.1#0	5113	7681	-	1265
GCA_900093555.2#1#FLZR02000177.1#0	0	1353	GCA_949152365.1#1#CASCJQ010000009.1#0	221782	223133	+	1291
GCA_900093555.2#1#FLZR02000179.1#0	0	1307	GCA_949152365.1#1#CASCJQ010000012.1#0	1691933	1693198	-	1214
GCA_900093555.2#1#FLZR02000183.1#0	0	1750	GCA_949152365.1#1#CASCJQ010000001.1#0	346578	348412	+	1596
GCA_900093555.2#1#FLZR02000185.1#0	0	1728	GCA_949152365.1#1#CASCJQ010000011.1#0	2079724	2085905	+	1724
GCA_900093555.2#1#FLZR02000187.1#0	0	1197	GCA_949152365.1#1#CASCJQ010000008.1#0	409101	411399	-	1195
GCA_900093555.2#1#FLZR02000202.1#0	0	1107	GCA_949152365.1#1#CASCJQ010000012.1#0	320128	324483	+	1049
GCA_900093555.2#1#FLZR02000204.1#0	46	1100	GCA_949152365.1#1#CASCJQ010000008.1#0	1729130	1730450	-	1017
GCA_900093555.2#1#FLZR02000206.1#0	0	1227	GCA_949152365.1#1#CASCJQ010000010.1#0	373454	374681	-	1225
GCA_900093555.2#1#FLZR02000208.1#0	0	1102	GCA_949152365.1#1#CASCJQ010000010.1#0	1559525	1560627	+	1071
GCA_900093555.2#1#FLZR02000212.1#0	72	1157	GCA_949152365.1#1#CASCJQ010000008.1#0	1776583	1779627	+	1081
GCA_900093555.2#1#FLZR02000214.1#0	0	1131	GCA_949152365.1#1#CASCJQ010000001.1#0	975208	980648	+	1129
GCA_900093555.2#1#FLZR02000215.1#0	43	1089	GCA_949152365.1#1#CASCJQ010000005.1#0	1635755	1636803	-	1017
GCA_900093555.2#1#FLZR02000218.1#0	57	1133	GCA_949152365.1#1#CASCJQ010000004.1#0	227500	228576	-	1074
GCA_900093555.2#1#FLZR02000220.1#0	0	1032	GCA_949152365.1#1#CASCJQ010000009.1#0	765363	766395	-	1023
GCA_900093555.2#1#FLZR02000223.1#0	0	1201	GCA_949152365.1#1#CASCJQ010000009.1#0	2236572	2237775	+	1189
