#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473635.1         -           6377 17at5820             -           4792         0 9054.9 781.0   1  13         0         0 2378.6 212.8     1  1268     4  1330     4  1339 0.97 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 17at5820             -           4792   2.5e-56  188.1 214.6  10  11   8.2e-08   8.3e-05   17.1  18.2  4108  4339  4373  4603  4366  4609 0.82 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 17at5820             -           4792   2.5e-56  188.1 214.6  11  11   1.5e-19   1.5e-16   56.1  34.0  4348  4738  4718  5100  4706  5107 0.85 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/17at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/17at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/17at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:32:47 2026
# [ok]
