#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9485086.1         -           1091 2167at5820           -            898         0 1747.8 120.9   1   3         0         0 1681.5  56.9     1   824     1   874     1   876 0.93 | transcript=PVW1_010021200_t1 | gene=PVW1_010021200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:736935-740210(-) | protein_length=1091 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477753.1         -            282 2167at5820           -            898     0.049   10.0   5.2   1   1   0.00042     0.061    9.7   5.2   770   830    42   108     2   131 0.40 | transcript=PVW1_110025000_t1 | gene=PVW1_110025000 | organism=Plasmodium_vivax_PvW1 | gene_product=CPW-WPC family protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZP7] | transcript_product=CPW-WPC family protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZP7] | location=CAJZCX010000008:852761-855014(+) | protein_length=282 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475615.1         -           3084 2167at5820           -            898      0.12    8.7  29.6   1   1    0.0018      0.26    7.6  29.6   768   876  1646  1754  1633  1772 0.45 | transcript=PVW1_130021100_t1 | gene=PVW1_130021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:728481-737735(+) | protein_length=3084 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483218.1         -            844 2167at5820           -            898      0.12    8.7  33.0   1   2   3.8e-05    0.0055   13.1  25.9   773   812   371   411   349   471 0.50 | transcript=PVW1_030012900_t1 | gene=PVW1_030012900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:408354-411065(-) | protein_length=844 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483218.1         -            844 2167at5820           -            898      0.12    8.7  33.0   2   2      0.58        84   -0.7   0.6   327   410   659   738   631   761 0.75 | transcript=PVW1_030012900_t1 | gene=PVW1_030012900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:408354-411065(-) | protein_length=844 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482614.1         -            731 2167at5820           -            898      0.12    8.7  18.6   1   1    0.0015      0.21    7.9  18.6   764   869   183   289   170   354 0.63 | transcript=PVW1_040022000_t1 | gene=PVW1_040022000 | organism=Plasmodium_vivax_PvW1 | gene_product=PNPLA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GSV9] | transcript_product=PNPLA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GSV9] | location=CAJZCX010000013:724525-727074(+) | protein_length=731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480785.1         -            215 2167at5820           -            898      0.16    8.3   8.6   1   1    0.0014      0.21    7.9   8.6   799   887    66   154    54   163 0.66 | transcript=PVW1_070038400_t1 | gene=PVW1_070038400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1413632-1414279(-) | protein_length=215 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479936.1         -           2204 2167at5820           -            898      0.22    7.8  13.5   1   1    0.0039      0.56    6.5  13.5   770   816   102   144    77   203 0.54 | transcript=PVW1_050031500_t1 | gene=PVW1_050031500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1090981-1097849(-) | protein_length=2204 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474786.1         -            667 2167at5820           -            898      0.23    7.8  23.4   1   1    0.0026      0.38    7.0  23.4   760   882    49   178    31   185 0.43 | transcript=PVW1_100029800_t1 | gene=PVW1_100029800 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | transcript_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | location=CAJZCX010000005:1177217-1179220(-) | protein_length=667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478872.1         -            254 2167at5820           -            898      0.34    7.2  20.2   1   1    0.0031      0.44    6.8  20.2   775   889    58   175    24   184 0.60 | transcript=PVW1_080017600_t1 | gene=PVW1_080017600 | organism=Plasmodium_vivax_PvW1 | gene_product=Rhoptry associated adhesin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HBH3] | transcript_product=Rhoptry associated adhesin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HBH3] | location=CAJZCX010000009:577839-578947(+) | protein_length=254 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482548.1         -           1615 2167at5820           -            898      0.37    7.1  23.9   1   1    0.0041      0.59    6.4  23.9   764   811  1313  1359  1288  1379 0.45 | transcript=PVW1_040019100_t1 | gene=PVW1_040019100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:614717-619564(-) | protein_length=1615 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481570.1         -           1785 2167at5820           -            898      0.45    6.8  18.1   1   1    0.0045      0.66    6.3  18.1   770   826  1263  1320  1229  1366 0.52 | transcript=PVW1_060018500_t1 | gene=PVW1_060018500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:592170-597527(-) | protein_length=1785 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475713.1         -            790 2167at5820           -            898       1.2    5.3  29.0   1   1     0.014         2    4.6  29.0   774   824   202   252   184   305 0.46 | transcript=PVW1_130025200_t1 | gene=PVW1_130025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:925258-927792(-) | protein_length=790 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475019.1         -            143 2167at5820           -            898       2.1    4.6  18.8   1   1     0.018       2.6    4.3  18.8   759   832    55   127    42   135 0.42 | transcript=PVW1_100048700_t1 | gene=PVW1_100048700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1989656-1990346(+) | protein_length=143 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472401.1         -            166 2167at5820           -            898       2.2    4.5  11.3   1   1     0.017       2.5    4.3  11.3   758   857    36   134    22   159 0.63 | transcript=PVW1_140057600_t1 | gene=PVW1_140057600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2289023-2289523(+) | protein_length=166 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484718.1         -            162 2167at5820           -            898       2.4    4.4  10.2   1   1     0.018       2.6    4.3  10.2   772   842     6    76     1   103 0.36 | transcript=PVW1_010010600_t1 | gene=PVW1_010010600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:310754-311451(+) | protein_length=162 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474793.1         -            971 2167at5820           -            898       2.4    4.4  29.2   1   1   3.3e-05    0.0047   13.3  19.0   771   860   792   871   718   911 0.45 | transcript=PVW1_100030700_t1 | gene=PVW1_100030700 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA replication licensing factor MCM3 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HE33] | transcript_product=DNA replication licensing factor MCM3 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HE33] | location=CAJZCX010000005:1208453-1211488(+) | protein_length=971 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483299.1         -            840 2167at5820           -            898       5.9    3.1  24.5   1   1     0.092        13    1.9  24.5   775   854    97   175    75   182 0.49 | transcript=PVW1_030016400_t1 | gene=PVW1_030016400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:541955-544595(-) | protein_length=840 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472226.1         -            194 2167at5820           -            898       6.3    3.0  10.6   1   1     0.055       7.9    2.7  10.6   769   819   112   158    93   188 0.39 | transcript=PVW1_140040600_t1 | gene=PVW1_140040600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1526981-1527565(+) | protein_length=194 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477760.1         -             82 2167at5820           -            898       6.8    2.9   9.3   1   1     0.051       7.4    2.8   9.3   777   816    27    66    12    79 0.31 | transcript=PVW1_110025700_t1 | gene=PVW1_110025700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:900530-900778(+) | protein_length=82 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473460.1         -            822 2167at5820           -            898       7.1    2.8   8.9   1   1     0.073        11    2.3   8.9   762   791   505   534   483   556 0.47 | transcript=PVW1_120043100_t1 | gene=PVW1_120043100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1600726-1603459(-) | protein_length=822 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473579.1         -            273 2167at5820           -            898       7.1    2.8  17.1   1   2     0.019       2.8    4.2   0.2   460   513    94   149     5   173 0.71 | transcript=PVW1_120050300_t1 | gene=PVW1_120050300 | organism=Plasmodium_vivax_PvW1 | gene_product=Exported protein 2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1P5] | transcript_product=Exported protein 2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1P5] | location=CAJZCX010000004:1892208-1893334(+) | protein_length=273 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473579.1         -            273 2167at5820           -            898       7.1    2.8  17.1   2   2     0.076        11    2.2  11.8   772   814   228   269   185   273 0.35 | transcript=PVW1_120050300_t1 | gene=PVW1_120050300 | organism=Plasmodium_vivax_PvW1 | gene_product=Exported protein 2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1P5] | transcript_product=Exported protein 2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1P5] | location=CAJZCX010000004:1892208-1893334(+) | protein_length=273 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481375.1         -            643 2167at5820           -            898       7.4    2.8   7.5   1   1     0.086        13    2.0   7.5   767   815   204   252   193   278 0.36 | transcript=PVW1_060013000_t1 | gene=PVW1_060013000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:332780-334711(-) | protein_length=643 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477205.1         -            426 2167at5820           -            898       7.5    2.8  49.0   1   2         2   2.9e+02   -2.5   0.1   826   850   130   154   111   179 0.61 | transcript=PVW1_090047000_t1 | gene=PVW1_090047000 | organism=Plasmodium_vivax_PvW1 | gene_product=Phd finger protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDA6] | transcript_product=Phd finger protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDA6] | location=CAJZCX010000007:1885051-1887259(-) | protein_length=426 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477205.1         -            426 2167at5820           -            898       7.5    2.8  49.0   2   2    0.0081       1.2    5.4  44.8   758   821   354   418   321   425 0.49 | transcript=PVW1_090047000_t1 | gene=PVW1_090047000 | organism=Plasmodium_vivax_PvW1 | gene_product=Phd finger protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDA6] | transcript_product=Phd finger protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDA6] | location=CAJZCX010000007:1885051-1887259(-) | protein_length=426 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2167at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2167at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2167at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:34:20 2026
# [ok]
