#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472314.1         -            884 4121at5820           -            615         0 1236.2  91.0   1   3  1.7e-193    3e-191  635.6   6.6     1   273     1   273     1   276 1.00 | transcript=PVW1_140048800_t1 | gene=PVW1_140048800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1914070-1916724(+) | protein_length=884 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473602.1         -            911 4121at5820           -            615   0.00023   18.3   0.3   1   2   4.4e-06   0.00079   16.5   0.1   193   254   674   738   645   771 0.75 | transcript=PVW1_120052600_t1 | gene=PVW1_120052600 | organism=Plasmodium_vivax_PvW1 | gene_product=Splicing factor U2AF large subunit, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHA2] | transcript_product=Splicing factor U2AF large subunit, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHA2] | location=CAJZCX010000004:1966612-1969347(+) | protein_length=911 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473602.1         -            911 4121at5820           -            615   0.00023   18.3   0.3   2   2       1.3   2.2e+02   -1.5   0.0   147   174   866   892   839   902 0.71 | transcript=PVW1_120052600_t1 | gene=PVW1_120052600 | organism=Plasmodium_vivax_PvW1 | gene_product=Splicing factor U2AF large subunit, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHA2] | transcript_product=Splicing factor U2AF large subunit, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHA2] | location=CAJZCX010000004:1966612-1969347(+) | protein_length=911 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476258.1         -            119 4121at5820           -            615   0.00033   17.8   0.0   1   1   2.2e-06   0.00039   17.5   0.0    23    92    42   111    22   118 0.74 | transcript=PVW1_130049300_t1 | gene=PVW1_130049300 | organism=Plasmodium_vivax_PvW1 | gene_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJ83] | transcript_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJ83] | location=CAJZCX010000006:1961744-1962472(-) | protein_length=119 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477014.1         -            156 4121at5820           -            615   0.00033   17.8   1.0   1   1   2.3e-06   0.00041   17.5   1.0   195   291     6   105     2   119 0.75 | transcript=PVW1_090036300_t1 | gene=PVW1_090036300 | organism=Plasmodium_vivax_PvW1 | gene_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCZ3] | transcript_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCZ3] | location=CAJZCX010000007:1370808-1371278(-) | protein_length=156 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476962.1         -           1054 4121at5820           -            615   0.00048   17.2   0.0   1   1   3.9e-06    0.0007   16.7   0.0   195   288     8   107     3   112 0.55 | transcript=PVW1_090032200_t1 | gene=PVW1_090032200 | organism=Plasmodium_vivax_PvW1 | gene_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HD15] | transcript_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HD15] | location=CAJZCX010000007:1220705-1223869(+) | protein_length=1054 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477979.1         -            153 4121at5820           -            615    0.0011   16.0   1.2   1   1   6.8e-06    0.0012   15.9   1.2   304   369    56   129     8   149 0.58 | transcript=PVW1_110039200_t1 | gene=PVW1_110039200 | organism=Plasmodium_vivax_PvW1 | gene_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H050] | transcript_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H050] | location=CAJZCX010000008:1455048-1456485(-) | protein_length=153 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479889.1         -            236 4121at5820           -            615    0.0046   14.0   0.0   1   1   3.5e-05    0.0063   13.6   0.0    16   110    34   128    26   138 0.86 | transcript=PVW1_050027200_t1 | gene=PVW1_050027200 | organism=Plasmodium_vivax_PvW1 | gene_product=Nuclear cap-binding protein subunit 2 [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTN2] | transcript_product=Nuclear cap-binding protein subunit 2 [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTN2] | location=CAJZCX010000010:924537-925395(+) | protein_length=236 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480669.1         -            287 4121at5820           -            615    0.0094   13.0   6.4   1   2    0.0054      0.96    6.3   1.9   210   256    63   106     7   142 0.61 | transcript=PVW1_070034400_t1 | gene=PVW1_070034400 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAY4] | transcript_product=RNA-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAY4] | location=CAJZCX010000011:1258338-1260221(+) | protein_length=287 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480669.1         -            287 4121at5820           -            615    0.0094   13.0   6.4   2   2   0.00082      0.15    9.0   0.2   104   169   210   275   201   283 0.86 | transcript=PVW1_070034400_t1 | gene=PVW1_070034400 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAY4] | transcript_product=RNA-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAY4] | location=CAJZCX010000011:1258338-1260221(+) | protein_length=287 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4121at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4121at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4121at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:40:16 2026
# [ok]
