#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9485084.1         -           1157 3089at5820           -            632  1.4e-250  832.0  44.7   1   8   7.6e-13   2.3e-10   38.4   0.1     1    35     1    35     1    45 0.89 | transcript=PVW1_010021100_t1 | gene=PVW1_010021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:731614-735087(-) | protein_length=1157 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473737.1         -            439 3089at5820           -            632     7e-24   83.0   7.4   3   3   9.3e-09   2.8e-06   24.9   0.2   455   509   248   298   237   300 0.85 | transcript=PVW1_120064200_t1 | gene=PVW1_120064200 | organism=Plasmodium_vivax_PvW1 | gene_product=Vacuolar protein sorting-associated protein 4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1Y7] | transcript_product=Vacuolar protein sorting-associated protein 4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1Y7] | location=CAJZCX010000004:2477498-2478817(+) | protein_length=439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479352.1         -            785 3089at5820           -            632     2e-19   68.3   4.9   1   4   2.1e-13   6.5e-11   40.2   0.1   315   419   291   403   279   404 0.85 | transcript=PVW1_080042900_t1 | gene=PVW1_080042900 | organism=Plasmodium_vivax_PvW1 | gene_product=Vesicle-fusing ATPase [Source:UniProtKB/TrEMBL;Acc:Q962M0] | transcript_product=Vesicle-fusing ATPase [Source:UniProtKB/TrEMBL;Acc:Q962M0] | location=CAJZCX010000009:1623199-1625556(+) | protein_length=785 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479352.1         -            785 3089at5820           -            632     2e-19   68.3   4.9   2   4     1e-07   3.1e-05   21.4   0.0   463   552   403   500   399   523 0.75 | transcript=PVW1_080042900_t1 | gene=PVW1_080042900 | organism=Plasmodium_vivax_PvW1 | gene_product=Vesicle-fusing ATPase [Source:UniProtKB/TrEMBL;Acc:Q962M0] | transcript_product=Vesicle-fusing ATPase [Source:UniProtKB/TrEMBL;Acc:Q962M0] | location=CAJZCX010000009:1623199-1625556(+) | protein_length=785 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479352.1         -            785 3089at5820           -            632     2e-19   68.3   4.9   3   4    0.0012      0.37    8.0   0.2   315   377   572   635   531   648 0.70 | transcript=PVW1_080042900_t1 | gene=PVW1_080042900 | organism=Plasmodium_vivax_PvW1 | gene_product=Vesicle-fusing ATPase [Source:UniProtKB/TrEMBL;Acc:Q962M0] | transcript_product=Vesicle-fusing ATPase [Source:UniProtKB/TrEMBL;Acc:Q962M0] | location=CAJZCX010000009:1623199-1625556(+) | protein_length=785 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479352.1         -            785 3089at5820           -            632     2e-19   68.3   4.9   4   4       1.8   5.3e+02   -2.5   0.0   446   481   657   693   653   699 0.78 | transcript=PVW1_080042900_t1 | gene=PVW1_080042900 | organism=Plasmodium_vivax_PvW1 | gene_product=Vesicle-fusing ATPase [Source:UniProtKB/TrEMBL;Acc:Q962M0] | transcript_product=Vesicle-fusing ATPase [Source:UniProtKB/TrEMBL;Acc:Q962M0] | location=CAJZCX010000009:1623199-1625556(+) | protein_length=785 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483251.1         -            700 3089at5820           -            632   2.3e-19   68.1   4.7   1   2   6.5e-16     2e-13   48.5   0.3   286   414   424   554   390   558 0.76 | transcript=PVW1_030014300_t1 | gene=PVW1_030014300 | organism=Plasmodium_vivax_PvW1 | gene_product=AAA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRV6] | transcript_product=AAA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRV6] | location=CAJZCX010000014:464156-466258(-) | protein_length=700 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483251.1         -            700 3089at5820           -            632   2.3e-19   68.1   4.7   2   2   1.1e-07   3.5e-05   21.3   0.8   459   580   557   685   554   697 0.69 | transcript=PVW1_030014300_t1 | gene=PVW1_030014300 | organism=Plasmodium_vivax_PvW1 | gene_product=AAA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRV6] | transcript_product=AAA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRV6] | location=CAJZCX010000014:464156-466258(-) | protein_length=700 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484747.1         -            665 3089at5820           -            632   3.4e-08   31.2   4.9   1   3      0.98     3e+02   -1.6   0.2     2    55   177   229   174   262 0.73 | transcript=PVW1_010011700_t1 | gene=PVW1_010011700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:353132-355129(+) | protein_length=665 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484747.1         -            665 3089at5820           -            632   3.4e-08   31.2   4.9   2   3   1.1e-10   3.4e-08   31.2   4.9   238   395   263   424   210   437 0.69 | transcript=PVW1_010011700_t1 | gene=PVW1_010011700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:353132-355129(+) | protein_length=665 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484747.1         -            665 3089at5820           -            632   3.4e-08   31.2   4.9   3   3   4.2e-05     0.013   12.8   1.0   461   512   447   495   438   543 0.81 | transcript=PVW1_010011700_t1 | gene=PVW1_010011700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:353132-355129(+) | protein_length=665 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477598.1         -            483 3089at5820           -            632   0.00021   18.7   0.1   1   3   6.9e-07   0.00021   18.7   0.1   311   356    61   108    36   186 0.76 | transcript=PVW1_110015200_t1 | gene=PVW1_110015200 | organism=Plasmodium_vivax_PvW1 | gene_product=RuvB-like helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZN8] | transcript_product=RuvB-like helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZN8] | location=CAJZCX010000008:419066-420517(+) | protein_length=483 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477598.1         -            483 3089at5820           -            632   0.00021   18.7   0.1   2   3       4.1   1.2e+03   -3.7   0.0   232   246   266   280   265   314 0.59 | transcript=PVW1_110015200_t1 | gene=PVW1_110015200 | organism=Plasmodium_vivax_PvW1 | gene_product=RuvB-like helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZN8] | transcript_product=RuvB-like helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZN8] | location=CAJZCX010000008:419066-420517(+) | protein_length=483 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477598.1         -            483 3089at5820           -            632   0.00021   18.7   0.1   3   3       1.6   4.7e+02   -2.3   0.4    53    86   357   390   351   441 0.59 | transcript=PVW1_110015200_t1 | gene=PVW1_110015200 | organism=Plasmodium_vivax_PvW1 | gene_product=RuvB-like helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZN8] | transcript_product=RuvB-like helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZN8] | location=CAJZCX010000008:419066-420517(+) | protein_length=483 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485019.1         -            988 3089at5820           -            632   0.00023   18.6   0.0   1   1   1.1e-06   0.00034   18.0   0.0   315   422   748   856   745   914 0.91 | transcript=PVW1_010018900_t1 | gene=PVW1_010018900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:618725-621864(+) | protein_length=988 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3089at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3089at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3089at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:35:43 2026
# [ok]
