#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9475141.1         -            522 6576at5820           -            385  6.4e-200  662.3  28.6   1   2   2.5e-52   4.3e-50  169.1   1.3    12   121    86   203    84   212 0.91 | transcript=PVW1_100053900_t1 | gene=PVW1_100053900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2197809-2199741(-) | protein_length=522 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479674.1         -           1187 6576at5820           -            385   1.4e-12   45.6  17.8   1   1   2.4e-13   4.2e-11   40.7  17.8   113   337   288   509   167   541 0.84 | transcript=PVW1_050012300_t1 | gene=PVW1_050012300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:354186-357749(+) | protein_length=1187 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474855.1         -            816 6576at5820           -            385   1.5e-12   45.4  27.3   1   3   1.3e-06   0.00022   18.6   0.0    19    77     3    61     1    75 0.91 | transcript=PVW1_100036300_t1 | gene=PVW1_100036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1468944-1471394(-) | protein_length=816 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474855.1         -            816 6576at5820           -            385   1.5e-12   45.4  27.3   2   3    0.0044      0.76    6.9   9.5   114   227   383   495   375   520 0.69 | transcript=PVW1_100036300_t1 | gene=PVW1_100036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1468944-1471394(-) | protein_length=816 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474855.1         -            816 6576at5820           -            385   1.5e-12   45.4  27.3   3   3   2.9e-07   5.1e-05   20.7  12.1   224   336   543   676   499   691 0.69 | transcript=PVW1_100036300_t1 | gene=PVW1_100036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1468944-1471394(-) | protein_length=816 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471860.1         -            626 6576at5820           -            385   2.4e-12   44.8  20.8   1   2   6.2e-06    0.0011   16.3   3.2    30   118   162   255   155   267 0.72 | transcript=PVW1_140014400_t1 | gene=PVW1_140014400 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP6, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A1K6] | transcript_product=ATP-dependent RNA helicase DBP6, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A1K6] | location=CAJZCX010000003:443768-445648(+) | protein_length=626 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471860.1         -            626 6576at5820           -            385   2.4e-12   44.8  20.8   2   2   2.6e-11   4.5e-09   34.0   9.9   110   364   268   527   263   541 0.78 | transcript=PVW1_140014400_t1 | gene=PVW1_140014400 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP6, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A1K6] | transcript_product=ATP-dependent RNA helicase DBP6, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A1K6] | location=CAJZCX010000003:443768-445648(+) | protein_length=626 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475993.1         -            995 6576at5820           -            385   6.3e-12   43.4  16.2   1   3   0.00013     0.023   11.9   0.0    18    84    48   114    45   125 0.87 | transcript=PVW1_130036300_t1 | gene=PVW1_130036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1345108-1348095(-) | protein_length=995 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475993.1         -            995 6576at5820           -            385   6.3e-12   43.4  16.2   2   3   3.5e-07     6e-05   20.5   0.7   102   183   304   386   277   395 0.83 | transcript=PVW1_130036300_t1 | gene=PVW1_130036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1345108-1348095(-) | protein_length=995 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475993.1         -            995 6576at5820           -            385   6.3e-12   43.4  16.2   3   3   1.4e-05    0.0025   15.1   6.5   290   367   582   656   497   671 0.72 | transcript=PVW1_130036300_t1 | gene=PVW1_130036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1345108-1348095(-) | protein_length=995 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483498.1         -            850 6576at5820           -            385   9.4e-12   42.9   0.3   1   3    0.0031      0.54    7.4   0.0    25    87   143   205   133   223 0.86 | transcript=PVW1_030024200_t1 | gene=PVW1_030024200 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP7, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7M7] | transcript_product=ATP-dependent RNA helicase DBP7, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7M7] | location=CAJZCX010000014:846293-848845(+) | protein_length=850 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483498.1         -            850 6576at5820           -            385   9.4e-12   42.9   0.3   2   3     0.021       3.6    4.7   0.0   114   170   265   320   253   323 0.81 | transcript=PVW1_030024200_t1 | gene=PVW1_030024200 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP7, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7M7] | transcript_product=ATP-dependent RNA helicase DBP7, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7M7] | location=CAJZCX010000014:846293-848845(+) | protein_length=850 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483498.1         -            850 6576at5820           -            385   9.4e-12   42.9   0.3   3   3   4.4e-09   7.6e-07   26.7   0.1   269   371   607   717   592   722 0.82 | transcript=PVW1_030024200_t1 | gene=PVW1_030024200 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP7, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7M7] | transcript_product=ATP-dependent RNA helicase DBP7, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7M7] | location=CAJZCX010000014:846293-848845(+) | protein_length=850 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475314.1         -            869 6576at5820           -            385   2.8e-10   38.0   1.1   1   2    0.0017      0.29    8.3  11.7    23   118   162   263   153   280 0.79 | transcript=PVW1_130007900_t1 | gene=PVW1_130007900 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent DNA/RNA helicase PSH2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2S3] | transcript_product=ATP-dependent DNA/RNA helicase PSH2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2S3] | location=CAJZCX010000006:131725-135498(-) | protein_length=869 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475314.1         -            869 6576at5820           -            385   2.8e-10   38.0   1.1   2   2   1.6e-12   2.8e-10   38.0   1.1   242   364   533   657   525   661 0.84 | transcript=PVW1_130007900_t1 | gene=PVW1_130007900 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent DNA/RNA helicase PSH2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2S3] | transcript_product=ATP-dependent DNA/RNA helicase PSH2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2S3] | location=CAJZCX010000006:131725-135498(-) | protein_length=869 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472486.1         -            847 6576at5820           -            385   1.2e-09   35.9  10.0   1   2     5e-09   8.7e-07   26.5   4.4    41   204   115   306   107   315 0.67 | transcript=PVW1_140065400_t1 | gene=PVW1_140065400 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP9, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A305] | transcript_product=ATP-dependent RNA helicase DBP9, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A305] | location=CAJZCX010000003:2639809-2642352(-) | protein_length=847 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472486.1         -            847 6576at5820           -            385   1.2e-09   35.9  10.0   2   2   0.00051     0.088   10.0   0.1   302   347   513   559   507   581 0.80 | transcript=PVW1_140065400_t1 | gene=PVW1_140065400 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP9, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A305] | transcript_product=ATP-dependent RNA helicase DBP9, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A305] | location=CAJZCX010000003:2639809-2642352(-) | protein_length=847 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484145.1         -           1452 6576at5820           -            385   9.2e-09   33.0   8.6   1   2         1   1.7e+02   -0.8   0.0   114   153   901   939   898   942 0.87 | transcript=PVW1_020018700_t1 | gene=PVW1_020018700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:599136-603856(-) | protein_length=1452 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484145.1         -           1452 6576at5820           -            385   9.2e-09   33.0   8.6   2   2     1e-10   1.7e-08   32.1   6.2   228   346  1126  1263  1099  1277 0.68 | transcript=PVW1_020018700_t1 | gene=PVW1_020018700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:599136-603856(-) | protein_length=1452 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480550.1         -            744 6576at5820           -            385   1.9e-08   32.0   6.0   1   2      0.75   1.3e+02   -0.4   0.3   272   292   111   131    78   205 0.64 | transcript=PVW1_070023500_t1 | gene=PVW1_070023500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:843321-845555(+) | protein_length=744 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480550.1         -            744 6576at5820           -            385   1.9e-08   32.0   6.0   2   2   1.1e-10   1.9e-08   32.0   6.0   213   374   356   521   344   530 0.81 | transcript=PVW1_070023500_t1 | gene=PVW1_070023500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:843321-845555(+) | protein_length=744 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475750.1         -           1287 6576at5820           -            385   1.2e-06   26.1   4.6   1   1   1.4e-08   2.5e-06   25.0   4.6   115   350   142   390    53   413 0.70 | transcript=PVW1_130026600_t1 | gene=PVW1_130026600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:971641-975504(-) | protein_length=1287 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6576at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6576at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6576at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:43:35 2026
# [ok]
