#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9484145.1         -           1452 3177at5820           -            625  1.4e-278  924.0  59.6   1   9         2   4.4e+02   -2.6   1.3     2    21   124   143   123   155 0.80 | transcript=PVW1_020018700_t1 | gene=PVW1_020018700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:599136-603856(-) | protein_length=1452 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475139.1         -            720 3177at5820           -            625   1.1e-10   39.1   9.5   4   4      0.35        78   -0.1   0.8    78   112   627   662   583   680 0.78 | transcript=PVW1_100053700_t1 | gene=PVW1_100053700 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ32] | transcript_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ32] | location=CAJZCX010000005:2192682-2194844(-) | protein_length=720 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482364.1         -            542 3177at5820           -            625   1.3e-10   38.8   3.2   1   3     0.078        18    2.0   0.0   183   208   180   205   173   219 0.86 | transcript=PVW1_040012700_t1 | gene=PVW1_040012700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:371067-372695(+) | protein_length=542 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482364.1         -            542 3177at5820           -            625   1.3e-10   38.8   3.2   2   3   2.6e-06   0.00059   16.8   0.3   287   356   229   292   215   324 0.85 | transcript=PVW1_040012700_t1 | gene=PVW1_040012700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:371067-372695(+) | protein_length=542 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482364.1         -            542 3177at5820           -            625   1.3e-10   38.8   3.2   3   3     1e-06   0.00023   18.1   0.1   539   591   426   477   406   503 0.80 | transcript=PVW1_040012700_t1 | gene=PVW1_040012700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:371067-372695(+) | protein_length=542 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472486.1         -            847 3177at5820           -            625   2.4e-10   37.9  14.3   1   3    0.0003     0.068   10.0   0.1   177   232   131   190    99   213 0.68 | transcript=PVW1_140065400_t1 | gene=PVW1_140065400 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP9, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A305] | transcript_product=ATP-dependent RNA helicase DBP9, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A305] | location=CAJZCX010000003:2639809-2642352(-) | protein_length=847 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472486.1         -            847 3177at5820           -            625   2.4e-10   37.9  14.3   2   3   2.9e-12   6.5e-10   36.5   0.8   546   595   511   560   508   583 0.79 | transcript=PVW1_140065400_t1 | gene=PVW1_140065400 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP9, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A305] | transcript_product=ATP-dependent RNA helicase DBP9, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A305] | location=CAJZCX010000003:2639809-2642352(-) | protein_length=847 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472486.1         -            847 3177at5820           -            625   2.4e-10   37.9  14.3   3   3       1.6   3.5e+02   -2.3   2.0   414   442   630   658   594   679 0.57 | transcript=PVW1_140065400_t1 | gene=PVW1_140065400 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP9, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A305] | transcript_product=ATP-dependent RNA helicase DBP9, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A305] | location=CAJZCX010000003:2639809-2642352(-) | protein_length=847 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477739.1         -            599 3177at5820           -            625   3.5e-10   37.4  12.7   1   5       1.4   3.1e+02   -2.1   0.0   107   146   142   180   135   187 0.81 | transcript=PVW1_110024100_t1 | gene=PVW1_110024100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:811483-813633(+) | protein_length=599 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477739.1         -            599 3177at5820           -            625   3.5e-10   37.4  12.7   2   5      0.65   1.5e+02   -1.0   0.0   183   205   191   213   184   217 0.89 | transcript=PVW1_110024100_t1 | gene=PVW1_110024100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:811483-813633(+) | protein_length=599 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477739.1         -            599 3177at5820           -            625   3.5e-10   37.4  12.7   3   5    0.0027       0.6    6.9   0.1   227   257   212   242   196   249 0.85 | transcript=PVW1_110024100_t1 | gene=PVW1_110024100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:811483-813633(+) | protein_length=599 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477739.1         -            599 3177at5820           -            625   3.5e-10   37.4  12.7   4   5   0.00013     0.029   11.2   3.6   310   358   261   309   248   410 0.70 | transcript=PVW1_110024100_t1 | gene=PVW1_110024100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:811483-813633(+) | protein_length=599 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477739.1         -            599 3177at5820           -            625   3.5e-10   37.4  12.7   5   5   1.7e-07   3.7e-05   20.8   2.0   539   613   441   516   373   525 0.76 | transcript=PVW1_110024100_t1 | gene=PVW1_110024100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:811483-813633(+) | protein_length=599 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479674.1         -           1187 3177at5820           -            625   1.2e-09   35.6  15.4   1   4       1.5   3.4e+02   -2.2   0.0   183   200   212   229   205   239 0.80 | transcript=PVW1_050012300_t1 | gene=PVW1_050012300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:354186-357749(+) | protein_length=1187 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479674.1         -           1187 3177at5820           -            625   1.2e-09   35.6  15.4   2   4     0.015       3.4    4.4   0.1   237   261   241   265   237   267 0.90 | transcript=PVW1_050012300_t1 | gene=PVW1_050012300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:354186-357749(+) | protein_length=1187 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479674.1         -           1187 3177at5820           -            625   1.2e-09   35.6  15.4   3   4   3.8e-07   8.5e-05   19.6   5.0   284   367   261   337   250   350 0.85 | transcript=PVW1_050012300_t1 | gene=PVW1_050012300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:354186-357749(+) | protein_length=1187 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479674.1         -           1187 3177at5820           -            625   1.2e-09   35.6  15.4   4   4     1e-06   0.00023   18.1   1.5   505   580   429   506   376   516 0.74 | transcript=PVW1_050012300_t1 | gene=PVW1_050012300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:354186-357749(+) | protein_length=1187 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475993.1         -            995 3177at5820           -            625   3.6e-09   34.0  51.0   1   3   0.00097      0.22    8.3   0.0   178   205    88   115    64   159 0.85 | transcript=PVW1_130036300_t1 | gene=PVW1_130036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1345108-1348095(-) | protein_length=995 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475993.1         -            995 3177at5820           -            625   3.6e-09   34.0  51.0   2   3   3.8e-08   8.6e-06   22.9   9.7   221   389   226   383   211   395 0.78 | transcript=PVW1_130036300_t1 | gene=PVW1_130036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1345108-1348095(-) | protein_length=995 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475993.1         -            995 3177at5820           -            625   3.6e-09   34.0  51.0   3   3   2.1e-07   4.7e-05   20.4  15.8   465   613   500   658   479   669 0.69 | transcript=PVW1_130036300_t1 | gene=PVW1_130036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1345108-1348095(-) | protein_length=995 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472342.1         -            717 3177at5820           -            625   6.7e-09   33.1   3.9   1   3       5.1   1.2e+03   -4.0   0.0   184   200   323   339   321   341 0.88 | transcript=PVW1_140051600_t1 | gene=PVW1_140051600 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA helicase 60, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5D5] | transcript_product=DNA helicase 60, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5D5] | location=CAJZCX010000003:2018402-2020555(-) | protein_length=717 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472342.1         -            717 3177at5820           -            625   6.7e-09   33.1   3.9   2   3      0.01       2.3    4.9   0.1   304   357   444   490   416   509 0.74 | transcript=PVW1_140051600_t1 | gene=PVW1_140051600 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA helicase 60, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5D5] | transcript_product=DNA helicase 60, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5D5] | location=CAJZCX010000003:2018402-2020555(-) | protein_length=717 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472342.1         -            717 3177at5820           -            625   6.7e-09   33.1   3.9   3   3     1e-09   2.3e-07   28.1   0.5   539   591   626   678   545   702 0.79 | transcript=PVW1_140051600_t1 | gene=PVW1_140051600 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA helicase 60, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5D5] | transcript_product=DNA helicase 60, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5D5] | location=CAJZCX010000003:2018402-2020555(-) | protein_length=717 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474786.1         -            667 3177at5820           -            625   3.1e-08   30.9  18.5   1   4       5.1   1.1e+03   -4.0   9.6    17    74   106   171    89   260 0.45 | transcript=PVW1_100029800_t1 | gene=PVW1_100029800 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | transcript_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | location=CAJZCX010000005:1177217-1179220(-) | protein_length=667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474786.1         -            667 3177at5820           -            625   3.1e-08   30.9  18.5   2   4      0.59   1.3e+02   -0.9   0.0   184   197   264   277   255   283 0.88 | transcript=PVW1_100029800_t1 | gene=PVW1_100029800 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | transcript_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | location=CAJZCX010000005:1177217-1179220(-) | protein_length=667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474786.1         -            667 3177at5820           -            625   3.1e-08   30.9  18.5   3   4   0.00018     0.041   10.7   0.0   317   372   350   406   338   471 0.76 | transcript=PVW1_100029800_t1 | gene=PVW1_100029800 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | transcript_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | location=CAJZCX010000005:1177217-1179220(-) | protein_length=667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474786.1         -            667 3177at5820           -            625   3.1e-08   30.9  18.5   4   4   3.3e-09   7.5e-07   26.4   0.2   540   595   522   577   459   587 0.90 | transcript=PVW1_100029800_t1 | gene=PVW1_100029800 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | transcript_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | location=CAJZCX010000005:1177217-1179220(-) | protein_length=667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484990.1         -           1250 3177at5820           -            625   1.1e-07   29.2   0.5   1   1   4.7e-10   1.1e-07   29.2   0.5   530   593   645   708   636   728 0.87 | transcript=PVW1_010017700_t1 | gene=PVW1_010017700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:571523-575275(+) | protein_length=1250 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471860.1         -            626 3177at5820           -            625   2.4e-07   28.0  10.5   1   3    0.0048       1.1    6.0   0.1   157   201   172   213   147   222 0.80 | transcript=PVW1_140014400_t1 | gene=PVW1_140014400 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP6, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A1K6] | transcript_product=ATP-dependent RNA helicase DBP6, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A1K6] | location=CAJZCX010000003:443768-445648(+) | protein_length=626 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471860.1         -            626 3177at5820           -            625   2.4e-07   28.0  10.5   2   3     0.028       6.4    3.5   1.1   280   356   241   312   229   329 0.77 | transcript=PVW1_140014400_t1 | gene=PVW1_140014400 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP6, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A1K6] | transcript_product=ATP-dependent RNA helicase DBP6, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A1K6] | location=CAJZCX010000003:443768-445648(+) | protein_length=626 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471860.1         -            626 3177at5820           -            625   2.4e-07   28.0  10.5   3   3   3.2e-08   7.2e-06   23.1   0.4   539   617   456   531   418   538 0.86 | transcript=PVW1_140014400_t1 | gene=PVW1_140014400 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP6, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A1K6] | transcript_product=ATP-dependent RNA helicase DBP6, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A1K6] | location=CAJZCX010000003:443768-445648(+) | protein_length=626 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475141.1         -            522 3177at5820           -            625   2.9e-06   24.4  19.6   1   3       0.1        23    1.6   0.1   166   202   124   160   103   186 0.88 | transcript=PVW1_100053900_t1 | gene=PVW1_100053900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2197809-2199741(-) | protein_length=522 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475141.1         -            522 3177at5820           -            625   2.9e-06   24.4  19.6   2   3    0.0034      0.75    6.5   7.0   321   417   225   331   216   375 0.74 | transcript=PVW1_100053900_t1 | gene=PVW1_100053900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2197809-2199741(-) | protein_length=522 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475141.1         -            522 3177at5820           -            625   2.9e-06   24.4  19.6   3   3   1.3e-07     3e-05   21.1   3.6   534   596   403   464   339   487 0.73 | transcript=PVW1_100053900_t1 | gene=PVW1_100053900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2197809-2199741(-) | protein_length=522 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476605.1         -           1329 3177at5820           -            625   1.9e-05   21.7   4.4   1   3     0.036       8.1    3.1   0.0   179   201   183   205   164   217 0.87 | transcript=PVW1_090012500_t1 | gene=PVW1_090012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:401322-405311(+) | protein_length=1329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476605.1         -           1329 3177at5820           -            625   1.9e-05   21.7   4.4   2   3       1.8   4.1e+02   -2.5   0.1   344   366   529   552   493   564 0.62 | transcript=PVW1_090012500_t1 | gene=PVW1_090012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:401322-405311(+) | protein_length=1329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476605.1         -           1329 3177at5820           -            625   1.9e-05   21.7   4.4   3   3   6.7e-07   0.00015   18.8   0.5   538   580   936   978   880   983 0.78 | transcript=PVW1_090012500_t1 | gene=PVW1_090012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:401322-405311(+) | protein_length=1329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472607.1         -            731 3177at5820           -            625   4.2e-05   20.6   9.9   1   4       0.5   1.1e+02   -0.6   0.0   103   147    98   139    92   143 0.81 | transcript=PVW1_140075100_t1 | gene=PVW1_140075100 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DRS1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLB8] | transcript_product=ATP-dependent RNA helicase DRS1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLB8] | location=CAJZCX010000003:2980436-2982631(+) | protein_length=731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472607.1         -            731 3177at5820           -            625   4.2e-05   20.6   9.9   2   4     0.096        22    1.7   0.0   182   201   148   167   141   205 0.76 | transcript=PVW1_140075100_t1 | gene=PVW1_140075100 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DRS1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLB8] | transcript_product=ATP-dependent RNA helicase DRS1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLB8] | location=CAJZCX010000003:2980436-2982631(+) | protein_length=731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472607.1         -            731 3177at5820           -            625   4.2e-05   20.6   9.9   3   4   0.00014     0.032   11.1   0.3   286   356   209   273   193   300 0.83 | transcript=PVW1_140075100_t1 | gene=PVW1_140075100 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DRS1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLB8] | transcript_product=ATP-dependent RNA helicase DRS1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLB8] | location=CAJZCX010000003:2980436-2982631(+) | protein_length=731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472607.1         -            731 3177at5820           -            625   4.2e-05   20.6   9.9   4   4   1.9e-07   4.2e-05   20.6   9.9   466   602   349   494   303   501 0.71 | transcript=PVW1_140075100_t1 | gene=PVW1_140075100 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DRS1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLB8] | transcript_product=ATP-dependent RNA helicase DRS1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLB8] | location=CAJZCX010000003:2980436-2982631(+) | protein_length=731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3177at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3177at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3177at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:35:59 2026
# [ok]
